Event,RunTime,ADC,SiPM,DownTime,Temp
1,3973,387,81.05,928,27.34
2,32506,345,64.98,6276,27.34
3,61538,432,101.61,11621,27.34
4,64372,188,32.01,12180,27.34
5,76314,492,134.92,14382,27.34
6,81550,632,232.56,15315,27.34
7,82895,455,117.03,15506,27.34
8,100345,263,45.37,18847,27.34
9,111293,444,109.09,20867,27.34
10,113319,463,119.23,21241,27.34
11,126585,318,57.28,23656,27.34
12,134462,48,15.29,25130,27.34
13,150560,127,24.18,28057,27.34
14,150629,419,97.2,28062,27.34
15,152937,384,80.08,28436,27.34
16,153428,350,66.46,28625,27.34
17,156316,399,87.3,29181,27.34
18,187926,403,88.99,34897,27.34
19,190275,391,82.35,35456,27.34
20,196536,300,52.79,36564,27.34
21,206296,451,113.08,38409,27.34
22,212222,572,183.73,39525,27.34
23,219932,463,119.23,40840,27.34
24,234977,403,88.99,43625,27.34
25,263218,543,164.77,48977,27.34
26,265549,486,135.98,49357,27.34
27,280957,688,328.69,52154,27.34
28,292240,115,23.18,54408,27.34
29,293254,451,113.08,54596,27.34
30,302218,332,61.17,56267,27.34
31,323433,433,104.37,60141,27.34
32,348286,391,82.35,64777,27.34
33,351614,112,22.94,65336,27.34
34,372908,385,80.11,69191,27.34
35,375432,415,95,69747,27.34
36,384684,583,201.26,71420,27.34
37,400659,408,90.57,74418,27.34
38,401241,755,529.8,74608,27.34
39,412681,323,58.48,76672,27.34
40,419192,398,85.63,77966,27.34
41,428237,547,162.22,79630,27.34
42,437905,639,249.88,81313,27.34
43,444930,423,97.36,82625,27.34
44,463276,332,61.17,86146,27.34
45,492547,551,164.56,91494,27.34
46,513239,497,142.37,95428,27.34
47,520630,543,164.77,96738,27.34
48,527540,339,62.98,98052,27.34
49,534676,482,129.6,99345,27.34
50,557253,227,38.83,103628,27.34
51,564306,499,141.24,104917,27.34
52,569540,377,76.28,105853,27.34
53,569578,415,95,105858,27.34
54,575293,639,249.88,106974,27.34
55,579349,57,16.93,107729,27.34
56,579472,399,87.3,107734,27.34
57,580217,352,66.89,107923,27.34
58,580496,492,134.92,107929,27.34
59,595422,492,134.92,110729,27.34
60,605306,359,69.86,112597,27.34
61,619596,398,85.63,115181,27.34
62,621727,384,80.08,115556,27.34
63,638633,376,76.43,118694,27.34
64,660240,425,99.48,122752,27.34
65,669596,348,65.64,124420,27.34
66,677632,403,88.99,125897,27.34
67,678671,524,150.73,126086,27.34
68,681719,385,80.11,126649,27.34
69,685531,67,18.51,127390,27.34
70,687303,335,61.77,127761,27.34
71,688253,492,134.92,127950,27.34
72,689460,319,57.64,128141,27.34
73,691361,444,109.09,128512,27.34
74,692745,345,64.98,128701,27.34
75,720301,399,87.3,133867,27.34
76,727478,359,69.86,135166,27.34
77,747423,415,95,138855,27.34
78,751374,433,104.37,139599,27.34
79,753245,428,101.58,139974,27.34
80,757637,243,41.74,140718,27.34
81,759982,422,97.97,141091,27.34
82,808292,179,30.55,150172,27.34
83,809466,385,80.11,150360,27.34
84,818352,305,53.88,152027,27.34
85,822984,384,80.08,152768,27.34
86,828336,398,85.63,153879,27.34
87,833333,403,88.99,154804,27.34
88,842633,361,70.62,156468,27.34
89,852998,613,215.02,158314,27.34
90,857592,350,66.46,159256,27.34
91,876256,335,61.77,162763,27.34
92,882213,419,97.2,163874,27.34
93,902672,255,43.96,167585,27.34
94,904360,370,73.62,167956,27.34
95,915593,396,85.28,169990,27.34
96,916226,391,82.35,170179,27.34
97,917204,359,69.86,170368,27.34
98,917600,359,69.86,170373,27.34
99,922461,364,71.71,171298,27.34
100,925317,377,76.28,171855,27.34
101,930661,385,80.11,172782,27.34
102,960435,399,87.3,178341,27.34
103,966424,435,104.92,179460,27.34
104,975685,419,97.2,181131,27.34
105,977424,622,244.71,181506,27.34
106,982499,368,72.93,182448,27.34
107,1003776,295,51.75,186321,27.34
108,1014614,355,68.3,188351,27.34
109,1017422,339,62.98,188908,27.34
110,1027735,440,109.25,190754,27.34
111,1031640,344,64.67,191502,27.34
112,1033795,433,104.37,191875,27.34
113,1046309,700,294.28,194287,27.34
114,1047561,435,104.92,194479,27.34
115,1053490,408,90.57,195598,27.34
116,1074410,448,112.41,199494,27.34
117,1078685,391,82.35,200240,27.34
118,1097590,376,76.43,203758,27.34
119,1128663,391,82.35,209477,27.34
120,1137288,115,23.18,211153,27.34
121,1140410,441,109.77,211707,27.34
122,1144464,152,26.78,212453,27.34
123,1145458,403,88.99,212641,27.34
124,1164354,338,62.67,216163,27.34
125,1170772,513,148.53,217272,27.34
126,1177803,366,72.41,218581,27.34
127,1184698,334,61.44,219877,27.34
128,1188709,312,55.68,220619,27.34
129,1197283,353,67.64,222282,27.34
130,1199477,536,160.18,222655,27.34
131,1205676,415,95,223782,27.34
132,1206507,355,68.3,223973,27.34
133,1226529,377,76.28,227664,27.34
134,1232655,353,67.64,228777,27.34
135,1235774,348,65.64,229335,27.34
136,1243292,408,90.57,230813,27.34
137,1246406,396,85.28,231373,27.34
138,1251245,92,21.32,232305,27.34
139,1264719,448,112.41,234691,27.34
140,1271312,364,71.71,235996,27.34
141,1276779,480,130.21,236921,27.34
142,1284644,368,72.93,238416,27.34
143,1297662,419,97.2,240820,27.34
144,1310366,361,70.62,243232,27.34
145,1314848,542,168.67,243974,27.34
146,1344812,415,95,249600,27.34
147,1350805,376,76.43,250716,27.34
148,1356659,361,70.62,251827,27.34
149,1358658,399,87.3,252201,27.34
150,1373345,569,185.56,254983,27.34
151,1376460,719,344.94,255549,27.34
152,1381369,472,125.87,256490,27.34
153,1385411,561,174.17,257240,27.34
154,1391275,647,246.69,258369,27.34
155,1396711,263,45.37,259309,27.34
156,1397830,472,125.87,259498,27.34
157,1409529,409,91.12,261735,27.34
158,1414726,472,125.87,262665,27.34
159,1421634,316,56.81,263974,27.34
160,1424543,462,120.87,264532,27.34
161,1432506,499,141.24,266025,27.34
162,1447611,192,32.67,268824,27.34
163,1454445,377,76.28,270111,27.34
164,1460327,291,50.97,271223,27.34
165,1467378,366,72.41,272518,27.34
166,1467525,668,291.28,272523,27.34
167,1477405,184,31.36,274403,27.34
168,1478311,370,73.62,274592,27.34
169,1481876,335,61.77,275151,27.34
170,1493411,408,90.57,277366,27.34
171,1495557,449,112.05,277742,27.34
172,1503865,384,80.08,279232,27.34
173,1522467,536,160.18,282756,27.34
174,1528345,419,97.2,283886,27.34
175,1542311,497,142.37,286484,27.34
176,1548473,422,97.97,287605,27.34
177,1548480,71,19.06,287610,27.34
178,1570393,489,138.11,291645,27.34
179,1579556,271,46.93,293325,27.34
180,1604516,312,55.68,297937,27.34
181,1609677,519,154.3,298866,27.34
182,1627539,396,85.28,302245,27.34
183,1635564,332,61.17,303731,27.34
184,1643506,450,114.31,305208,27.34
185,1646773,376,76.43,305770,27.34
186,1648796,359,69.86,306144,27.34
187,1664280,467,121.56,309100,27.34
188,1664706,398,85.63,309105,27.34
189,1665515,432,101.61,309295,27.34
190,1670711,390,82.7,310227,27.34
191,1694570,440,109.25,314675,27.34
192,1695215,368,72.93,314866,27.34
193,1706631,408,90.57,316902,27.34
194,1710815,355,68.3,317647,27.34
195,1714353,176,30.09,318388,27.34
196,1719850,327,59.28,319312,27.34
197,1723738,345,64.98,320056,27.34
198,1742806,422,97.97,323567,27.34
199,1748252,261,45.09,324684,27.34
200,1750733,743,466.23,325058,27.34
201,1763333,515,147.53,327497,27.34
202,1764724,376,76.43,327689,27.34
203,1765773,391,82.35,327878,27.34
204,1774780,393,83.55,329551,27.34
205,1793778,636,231.85,333076,27.34
206,1795194,391,82.35,333455,27.34
207,1798588,344,64.67,334018,27.34
208,1821379,499,141.24,338259,27.34
209,1823928,428,101.58,338639,27.34
210,1824510,399,87.3,338829,27.34
211,1832624,711,380.66,340314,27.34
212,1879367,398,85.63,349116,27.34
213,1881476,527,155.96,349492,27.34
214,1882442,348,65.64,349684,27.34
215,1898334,540,166.11,352636,27.34
216,1902570,403,88.99,353389,27.34
217,1917752,486,135.98,356174,27.34
218,1923938,508,144.95,357300,27.34
219,1935755,364,71.71,359548,27.34
220,1946681,419,97.2,361589,27.34
221,1949557,480,130.21,362150,27.34
222,1951512,409,91.12,362528,27.34
223,1955619,318,57.28,363273,27.34
224,1956636,391,82.35,363462,27.34
225,1957895,664,270.86,363652,27.34
226,1957970,355,68.3,363657,27.34
227,1959461,546,165.41,364030,27.34
228,1960250,593,187.91,364222,27.34
229,1967660,369,73.42,365536,27.34
230,1985576,339,62.98,368876,27.34
231,1991215,206,35.07,369985,27.34
232,1991792,387,81.05,369990,27.34
233,1995470,499,141.24,370736,27.34
234,2012463,355,68.3,373913,27.34
235,2023241,390,82.7,375946,27.34
236,2027361,344,64.67,376691,27.34
237,2027638,398,85.63,376696,27.34
238,2034952,412,92.93,377999,27.34
239,2037962,387,81.05,378560,27.34
240,2046544,99,21.91,380231,27.34
241,2053720,440,109.25,381517,27.34
242,2054760,369,73.42,381708,27.34
243,2055973,384,80.08,381899,27.34
244,2058899,370,73.62,382460,27.34
245,2081365,131,24.54,386720,27.34
246,2102486,147,26.19,390576,27.34
247,2104353,428,101.58,390947,27.34
248,2107256,526,158.17,391510,27.34
249,2113543,325,59.05,392640,27.34
250,2114838,453,113.81,392829,27.34
251,2115700,380,78.12,393020,27.34
252,2135532,462,120.87,396728,27.34
253,2141451,380,78.12,397853,27.34
254,2142413,454,115.28,398044,27.34
255,2143887,348,65.64,398235,27.34
256,2146429,385,80.11,398793,27.34
257,2153947,359,69.86,400093,27.34
258,2167351,384,80.08,402678,27.34
259,2181990,127,24.18,405278,27.34
260,2183341,384,80.08,405651,27.34
261,2186872,499,141.24,406213,27.34
262,2187682,432,101.61,406405,27.34
263,2191519,133,24.73,407152,27.34
264,2202547,366,72.41,409172,27.34
265,2214590,359,69.86,411400,27.34
266,2238851,412,92.93,415829,27.34
267,2252988,369,73.42,418430,27.34
268,2253824,476,129.76,418621,27.34
269,2268751,480,130.21,421422,27.34
270,2300333,408,90.57,427387,27.34
271,2309643,259,44.69,429058,27.34
272,2311269,504,143.61,429431,27.34
273,2327431,531,160.62,432427,27.34
274,2334464,334,61.44,433743,27.34
275,2334991,384,80.08,433748,27.34
276,2378767,563,181.65,441906,27.34
277,2380969,99,21.91,442286,27.34
278,2382316,792,615.27,442657,27.34
279,2391297,600,203.87,444348,27.34
280,2397615,384,80.08,445475,27.34
281,2412685,593,187.91,448257,27.34
282,2427746,304,53.73,451074,27.34
283,2431994,207,35.26,451816,27.34
284,2437973,384,80.08,452926,27.34
285,2451925,492,134.92,455525,27.34
286,2458640,399,87.3,456833,27.34
287,2460534,449,112.05,457208,27.34
288,2461275,434,104.89,457399,27.34
289,2465823,393,83.55,458144,27.34
290,2478832,241,41.39,460557,27.34
291,2482840,352,66.89,461301,27.34
292,2489827,307,54.48,462595,27.34
293,2495647,422,97.97,463704,27.34
294,2498740,327,59.28,464265,27.34
295,2509469,856,997.78,466296,27.34
296,2519843,384,80.08,468175,27.34
297,2533386,472,125.87,470776,27.34
298,2533850,108,22.63,470781,27.34
299,2542385,492,134.92,472435,27.34
300,2542427,403,88.99,472440,27.34
301,2545874,348,65.64,473002,27.34
302,2547570,403,88.99,473378,27.34
303,2550956,707,320.63,473939,27.34
304,2556396,401,87.91,475068,27.34
305,2557546,312,55.68,475258,27.34
306,2560838,476,129.76,475818,27.34
307,2562323,305,53.88,476196,27.34
308,2576858,359,69.86,478780,27.34
309,2579989,434,104.89,479337,27.34
310,2580565,444,109.09,479526,27.34
311,2590321,312,55.68,481386,27.34
312,2595538,432,101.61,482314,27.34
313,2597413,344,64.67,482689,27.34
314,2603913,359,69.86,483800,27.34
315,2604617,357,68.97,483989,27.34
316,2608922,327,59.28,484730,27.34
317,2614738,199,33.86,485840,27.34
318,2619318,448,112.41,486762,27.34
319,2623699,472,125.87,487516,27.34
320,2631581,71,19.06,489011,27.34
321,2635797,433,104.37,489750,27.34
322,2639992,295,51.75,490495,27.34
323,2659757,359,69.86,494188,27.34
324,2661406,391,82.35,494561,27.34
325,2663605,505,145.23,494936,27.34
326,2665840,384,80.08,495316,27.34
327,2703563,583,201.26,502360,27.34
328,2709460,472,125.87,503489,27.34
329,2725967,444,109.09,506473,27.34
330,2744877,463,119.23,510003,27.34
331,2756620,377,76.28,512242,27.34
332,2759502,376,76.43,512801,27.34
333,2761586,462,120.87,513176,27.34
334,2773919,448,112.41,515416,27.34
335,2774809,319,57.64,515607,27.34
336,2775681,414,93.93,515796,27.34
337,2779605,549,171.58,516541,27.34
338,2783560,364,71.71,517295,27.34
339,2787495,236,40.44,518041,27.34
340,2794485,399,87.3,519338,27.34
341,2810957,435,104.92,522304,27.34
342,2817855,393,83.55,523607,27.34
343,2818891,782,590.73,523797,27.34
344,2825542,396,85.28,525111,27.34
345,2827620,384,80.08,525486,27.34
346,2844694,396,85.28,528639,27.34
347,2846702,355,68.3,529014,27.34
348,2862590,371,73.82,531965,27.34
349,2866546,448,112.41,532711,27.34
350,2890563,432,101.61,537185,27.34
351,2904492,224,38.29,539788,27.34
352,2910602,358,69.1,540892,27.34
353,2922349,376,76.43,543110,27.34
354,2930391,384,80.08,544598,27.34
355,2933504,519,154.3,545160,27.34
356,2933897,387,81.05,545165,27.34
357,2953509,254,43.77,548880,27.34
358,2958676,608,202.86,549807,27.34
359,2962685,335,61.77,550561,27.34
360,2986909,483,132.6,554993,27.34
361,2992399,332,61.17,556115,27.34
362,2994857,409,91.12,556488,27.34
363,3005516,380,78.12,558530,27.34
364,3018372,435,104.92,560946,27.34
365,3019938,415,95,561138,27.34
366,3024861,419,97.2,562070,27.34
367,3025937,355,68.3,562260,27.34
368,3026910,355,68.3,562449,27.34
369,3034713,368,72.93,563928,27.34
370,3048449,295,51.75,566526,27.34
371,3057534,403,88.99,568191,27.34
372,3082848,463,119.23,572827,27.34
373,3089715,384,80.08,574137,27.34
374,3099395,60,17.43,575999,27.34
375,3100824,389,81.58,576187,27.34
376,3119404,441,109.77,579710,27.34
377,3122596,152,26.78,580271,27.34
378,3132453,377,76.28,582109,27.34
379,3139662,162,28.06,583411,27.34
380,3144560,344,64.67,584333,27.34
381,3150189,195,33.17,585445,27.34
382,3169886,76,19.69,588936,27.34
383,3173599,387,81.05,589674,27.34
384,3177835,719,344.94,590423,27.34
385,3194407,551,164.56,593611,27.34
386,3203423,319,57.64,595301,27.34
387,3211737,391,82.35,596781,27.34
388,3212818,465,122.12,596972,27.34
389,3223464,408,90.57,599028,27.34
390,3230993,455,117.03,600333,27.34
391,3243514,473,126.29,602757,27.34
392,3252836,359,69.86,604439,27.34
393,3256712,419,97.2,605180,27.34
394,3264821,79,20.03,606667,27.34
395,3271627,476,129.76,607958,27.34
396,3276590,428,101.58,608893,27.34
397,3276826,368,72.93,608898,27.34
398,3284943,359,69.86,610381,27.34
399,3285230,359,69.86,610570,27.34
400,3285567,423,97.36,610575,27.34
401,3289610,487,132.65,611320,27.34
402,3290485,302,53.3,611511,27.34
403,3315977,334,61.44,616124,27.34
404,3324678,396,85.28,617786,27.34
405,3345971,380,78.12,621680,27.34
406,3348995,78,19.92,622241,27.34
407,3354963,387,81.05,623347,27.34
408,3373938,460,119.54,626873,27.34
409,3376232,355,68.3,627436,27.34
410,3376884,353,67.64,627442,27.34
411,3381933,480,130.21,628368,27.34
412,3404448,348,65.64,632660,27.34
413,3411590,569,185.56,633955,27.34
414,3411630,199,33.86,633960,27.34
415,3433698,494,141.37,637997,27.34
416,3434194,398,85.63,638188,27.34
417,3440706,412,92.93,639305,27.34
418,3451484,408,90.57,641350,27.34
419,3451569,358,69.1,641355,27.34
420,3451841,216,36.85,641360,27.34
421,3461677,568,189.84,643196,27.34
422,3465905,480,130.21,643950,27.34
423,3479605,423,97.36,646560,27.34
424,3482586,600,203.87,647120,27.34
425,3486579,409,91.12,647874,27.34
426,3498834,615,227.36,650101,27.34
427,3505590,355,68.3,651415,27.34
428,3520223,444,109.09,654182,27.34
429,3525757,440,109.25,655114,27.34
430,3528217,403,88.99,655674,27.34
431,3544865,444,109.09,658641,27.34
432,3544914,415,95,658646,27.34
433,3559950,359,69.86,661430,27.34
434,3565546,483,132.6,662541,27.34
435,3576904,385,80.11,664595,27.34
436,3577794,384,80.08,664786,27.34
437,3599645,312,55.68,668867,27.34
438,3600874,408,90.57,669056,27.34
439,3603593,384,80.08,669617,27.34
440,3618509,419,97.2,672401,27.34
441,3622584,451,113.08,673147,27.34
442,3625679,433,104.37,673711,27.34
443,3627813,494,141.37,674086,27.34
444,3641849,409,91.12,676704,27.34
445,3657551,435,104.92,679671,27.34
446,3670642,391,82.35,682083,27.34
447,3672887,120,23.58,682459,27.34
448,3681500,358,69.1,684114,27.34
449,3707956,368,72.93,688910,27.34
450,3715240,377,76.28,690390,27.34
451,3722810,428,101.58,691690,27.34
452,3728279,423,97.36,692808,27.34
453,3742877,248,42.69,695405,27.34
454,3743609,384,80.08,695594,27.34
455,3748821,542,168.67,696526,27.34
456,3751288,403,88.99,697094,27.34
457,3760947,497,142.37,698770,27.34
458,3764605,390,82.7,699522,27.34
459,3771839,355,68.3,700823,27.34
460,3775908,499,141.24,701566,27.34
461,3780869,480,130.21,702504,27.34
462,3781631,419,97.2,702695,27.34
463,3796993,332,61.17,705479,27.34
464,3804234,430,101.41,706958,27.34
465,3819860,359,69.86,709746,27.34
466,3833987,384,80.08,712333,27.34
467,3863301,472,125.87,717898,27.34
468,3867889,451,113.08,718649,27.34
469,3882974,352,66.89,721448,27.34
470,3895619,476,129.76,723854,27.34
471,3905568,359,69.86,725722,27.34
472,3909591,496,144.49,726465,27.34
473,3926757,430,101.41,729634,27.34
474,3928832,396,85.28,730010,27.34
475,3934207,332,61.17,731127,27.34
476,3961208,408,90.57,736107,27.34
477,3962339,226,38.63,736297,27.34
478,3964260,398,85.63,736668,27.34
479,3964754,496,144.49,736673,27.34
480,3968847,422,97.97,737424,27.34
481,3971674,358,69.1,737986,27.34
482,3973978,353,67.64,738359,27.34
483,3976914,526,158.17,738917,27.34
484,3983715,499,141.24,740232,27.34
485,3993684,568,189.84,742102,27.34
486,3997674,231,39.55,742855,27.34
487,4001694,63,17.91,743592,27.34
488,4002674,384,80.08,743781,27.34
489,4007240,368,72.93,744714,27.34
490,4017214,457,118.95,746571,27.34
491,4021761,327,59.28,747321,27.34
492,4023950,316,56.81,747695,27.34
493,4038331,391,82.35,750465,27.34
494,4044744,451,113.08,751581,27.34
495,4048846,307,54.48,752332,27.34
496,4052940,359,69.86,753073,27.34
497,4054185,588,183.26,753446,27.34
498,4055670,304,53.73,753639,27.34
499,4073191,568,189.84,756960,27.34
500,4073626,387,81.05,756965,27.34
501,4075844,359,69.86,757341,27.34
502,4077884,376,76.43,757715,27.34
503,4086790,403,88.99,759381,27.34
504,4099920,323,58.48,761796,27.34
505,4102718,359,69.86,762354,27.34
506,4125283,476,129.76,766601,27.34
507,4127602,412,92.93,766978,27.34
508,4127686,444,109.09,766983,27.34
509,4132259,563,181.65,767915,27.34
510,4143583,481,129.57,769978,27.34
511,4161280,419,97.2,773336,27.34
512,4190767,414,93.93,778715,27.34
513,4191758,141,25.53,778905,27.34
514,4200695,389,81.58,780557,27.34
515,4208395,391,82.35,782042,27.34
516,4215909,387,81.05,783345,27.34
517,4225871,306,54.23,785204,27.34
518,4226720,435,104.92,785393,27.34
519,4233904,428,101.58,786696,27.34
520,4236330,387,81.05,787256,27.34
521,4247705,163,28.2,789302,27.34
522,4251198,391,82.35,790040,27.34
523,4268374,369,73.42,793200,27.34
524,4276986,337,62.3,794678,27.34
525,4304623,414,93.93,799844,27.34
526,4312946,329,59.91,801331,27.34
527,4326812,131,24.54,803917,27.34
528,4332992,440,109.25,805021,27.34
529,4341908,489,138.11,806690,27.34
530,4358399,408,90.57,809861,27.34
531,4371336,615,227.36,812274,27.34
532,4383686,361,70.62,814527,27.34
533,4397854,697,299.81,817110,27.34
534,4403853,369,73.42,818238,27.34
535,4406306,376,76.43,818797,27.34
536,4406840,71,19.06,818802,27.34
537,4409739,339,62.98,819356,27.45
538,4416368,369,73.42,820651,27.34
539,4428868,359,69.86,822871,27.34
540,4435983,334,61.44,824164,27.34
541,4451193,327,59.28,827117,27.34
542,4451328,483,132.6,827122,27.34
543,4463284,120,23.58,829364,27.34
544,4463792,387,81.05,829370,27.34
545,4464749,387,81.05,829561,27.34
546,4467980,455,117.03,830122,27.34
547,4482903,384,80.08,832919,27.34
548,4483660,803,573.92,833109,27.34
549,4486760,323,58.48,833679,27.34
550,4494212,384,80.08,835159,27.34
551,4495856,448,112.41,835351,27.34
552,4500836,591,188.65,836287,27.34
553,4511341,376,76.43,838352,27.34
554,4522350,366,72.41,840388,27.34
555,4551359,355,68.3,845763,27.34
556,4556785,393,83.55,846689,27.34
557,4562857,574,181.47,847806,27.34
558,4565310,415,95,848372,27.34
559,4566756,391,82.35,848562,27.34
560,4568857,368,72.93,848937,27.34
561,4572862,415,95,849680,27.34
562,4574217,524,150.73,850055,27.34
563,4590777,348,65.64,853058,27.34
564,4593304,268,46.26,853615,27.34
565,4598325,432,101.61,854544,27.34
566,4606799,359,69.86,856032,27.34
567,4610474,399,87.3,856773,27.34
568,4635397,455,117.03,861412,27.34
569,4637230,376,76.43,861789,27.34
570,4643333,423,97.36,862901,27.34
571,4666816,455,117.03,867167,27.34
572,4672469,359,69.86,868285,27.34
573,4674249,140,25.42,868659,27.34
574,4719805,270,46.71,876913,27.34
575,4720782,344,64.67,877102,27.34
576,4721951,199,33.86,877291,27.34
577,4748935,399,87.3,882241,27.34
578,4750849,591,188.65,882618,27.34
579,4751494,385,80.11,882810,27.34
580,4763892,371,73.82,885036,27.34
581,4763975,364,71.71,885041,27.34
582,4764724,409,91.12,885231,27.34
583,4765395,357,68.97,885421,27.34
584,4774289,377,76.28,887083,27.34
585,4777817,376,76.43,887643,27.34
586,4784828,384,80.08,888943,27.34
587,4788835,473,126.29,889688,27.34
588,4791992,575,187.3,890251,27.34
589,4807333,646,271.78,893257,27.34
590,4809797,312,55.68,893638,27.34
591,4822746,368,72.93,896036,27.34
592,4854440,556,174.47,901966,27.34
593,4861951,415,95,903283,27.34
594,4869857,359,69.86,904772,27.34
595,4871527,432,101.61,905145,27.34
596,4886377,355,68.3,907927,27.34
597,4892948,376,76.43,909039,27.34
598,4896920,428,101.58,909782,27.34
599,4899862,415,95,910343,27.34
600,4900821,316,56.81,910533,27.34
601,4910731,338,62.67,912379,27.34
602,4916381,391,82.35,913489,27.34
603,4933931,335,61.77,916645,27.34
604,4941885,376,76.43,918124,27.34
605,4950754,334,61.44,919794,27.34
606,4971513,359,69.86,923670,27.34
607,4985361,568,189.84,926255,27.34
608,5012217,384,80.08,931317,27.34
609,5015780,387,81.05,931880,27.34
610,5020232,499,141.24,932810,27.34
611,5048456,62,17.75,938035,27.34
612,5050982,135,24.92,938407,27.34
613,5051243,440,109.25,938595,27.34
614,5055360,313,56.02,939342,27.34
615,5068534,366,72.41,941745,27.34
616,5075949,435,104.92,943041,27.34
617,5080423,428,101.58,943971,27.34
618,5084429,428,101.58,944716,27.34
619,5085934,369,73.42,944906,27.34
620,5104501,423,97.36,948415,27.34
621,5114929,396,85.28,950274,27.34
622,5123345,408,90.57,951945,27.34
623,5127844,364,71.71,952691,27.34
624,5129984,432,101.61,953066,27.34
625,5143318,508,144.95,955667,27.34
626,5148815,270,46.71,956605,27.34
627,5156839,76,19.69,958086,27.34
628,5157857,287,50.23,958274,27.34
629,5158230,366,72.41,958463,27.34
630,5173454,355,68.3,961248,27.34
631,5188184,481,129.57,964017,27.34
632,5191453,88,20.96,964581,27.34
633,5201575,664,270.86,966417,27.34
634,5218458,432,101.61,969606,27.34
635,5220951,345,64.98,969982,27.34
636,5221549,487,132.65,970171,27.34
637,5244952,368,72.93,974459,27.34
638,5254859,448,112.41,976307,27.34
639,5256960,355,68.3,976684,27.34
640,5262286,467,121.56,977793,27.34
641,5271823,371,73.82,979472,27.34
642,5272339,419,97.2,979661,27.34
643,5277802,364,71.71,980591,27.34
644,5283570,399,87.3,981706,27.34
645,5293595,432,101.61,983563,27.34
646,5304931,359,69.86,985605,27.34
647,5334422,537,162.17,991138,27.34
648,5337544,364,71.71,991705,27.34
649,5337909,339,62.98,991711,27.34
650,5338517,352,66.89,991900,27.34
651,5349511,441,109.77,993931,27.34
652,5362954,480,130.21,996348,27.34
653,5369610,444,109.09,997656,27.34
654,5414256,387,81.05,1005994,27.34
655,5415489,304,53.73,1006184,27.34
656,5417879,387,81.05,1006559,27.34
657,5440911,423,97.36,1010825,27.34
658,5452608,455,117.03,1013053,27.34
659,5457823,393,83.55,1013989,27.34
660,5460539,496,144.49,1014549,27.34
661,5469461,393,83.55,1016233,27.34
662,5480404,387,81.05,1018275,27.34
663,5487299,444,109.09,1019576,27.34
664,5512599,348,65.64,1024215,27.45
665,5521838,449,112.05,1025879,27.34
666,5522956,352,66.89,1026070,27.34
667,5548893,352,66.89,1030866,27.34
668,5552304,352,66.89,1031608,27.34
669,5562386,499,141.24,1033454,27.34
670,5564906,101,22.08,1033832,27.34
671,5570649,432,101.61,1034938,27.34
672,5572278,368,72.93,1035313,27.34
673,5579992,476,129.76,1036611,27.34
674,5581459,377,76.28,1036988,27.34
675,5594860,362,70.92,1039387,27.45
676,5606283,448,112.41,1041605,27.34
677,5614292,432,101.61,1043097,27.45
678,5621377,353,67.64,1044399,27.45
679,5637650,366,72.41,1047352,27.34
680,5669935,440,109.25,1053265,27.34
681,5672564,364,71.71,1053826,27.45
682,5674185,357,68.97,1054199,27.34
683,5674947,463,119.23,1054204,27.34
684,5676671,369,73.42,1054582,27.34
685,5683264,455,117.03,1055883,27.34
686,5690511,472,125.87,1057192,27.34
687,5699680,99,21.91,1058873,27.45
688,5710605,568,189.84,1060896,27.34
689,5723396,344,64.67,1063336,27.45
690,5739205,319,57.64,1066291,27.34
691,5753454,412,92.93,1068875,27.34
692,5773493,371,73.82,1072585,27.34
693,5789280,350,66.46,1075548,27.56
694,5792318,293,51.29,1076105,27.56
695,5793984,412,92.93,1076295,27.45
696,5794445,131,24.54,1076485,27.56
697,5794521,163,28.2,1076490,27.45
698,5797688,402,87.25,1077046,27.45
699,5825553,481,129.57,1082237,27.34
700,5834635,399,87.3,1083920,27.45
701,5840307,384,80.08,1085037,27.34
702,5846454,460,119.54,1086154,27.45
703,5849203,494,141.37,1086717,27.34
704,5849337,463,119.23,1086722,27.34
705,5861364,295,51.75,1088964,27.45
706,5870326,476,129.76,1090627,27.45
707,5906515,396,85.28,1097337,27.56
708,5910224,497,142.37,1098083,27.34
709,5922659,376,76.43,1100324,27.45
710,5931258,327,59.28,1101991,27.45
711,5932398,376,76.43,1102181,27.45
712,5934296,505,145.23,1102556,27.34
713,5934348,768,471.89,1102561,27.34
714,5938325,384,80.08,1103314,27.45
715,5953243,371,73.82,1106099,27.34
716,5955699,384,80.08,1106473,27.34
717,5956239,448,112.41,1106663,27.34
718,5980692,316,56.81,1111118,27.45
719,5981996,527,155.96,1111308,27.45
720,6000982,348,65.64,1114868,27.45
721,6003654,391,82.35,1115426,27.45
722,6009205,575,187.3,1116542,27.34
723,6011229,384,80.08,1116921,27.45
724,6012208,415,95,1117111,27.45
725,6023626,353,67.64,1119154,27.56
726,6024309,505,145.23,1119343,27.34
727,6038426,483,132.6,1121959,27.34
728,6051357,369,73.42,1124385,27.45
729,6054557,358,69.1,1124945,27.56
730,6055303,51,15.86,1125134,27.56
731,6061305,393,83.55,1126237,27.45
732,6062452,143,25.74,1126428,27.45
733,6073190,243,41.74,1128449,27.45
734,6081954,60,17.43,1129929,27.67
735,6084942,359,69.86,1130484,27.67
736,6094493,377,76.28,1132331,27.34
737,6112381,364,71.71,1135653,27.34
