Event,RunTime,ADC,SiPM,DownTime,Temp
436,423562,96,21.67,80463,25.73
437,426745,193,32.84,81017,25.2
438,427417,48,15.29,81205,25.3
439,429813,199,33.86,81576,25.09
440,429844,440,109.25,81581,24.66
441,429867,248,42.69,81586,25.2
442,432462,204,34.73,82143,25.52
443,433689,444,109.09,82331,25.41
444,433996,440,109.25,82335,24.98
445,435249,402,87.25,82710,25.09
446,435388,220,37.58,82715,25.73
447,436430,114,23.1,82903,24.77
448,437740,359,69.86,83091,25.84
449,438330,405,89.57,83279,24.98
450,439631,261,45.09,83469,25.2
451,440720,60,17.43,83658,25.41
452,441261,387,81.05,83846,25.41
453,442196,386,80.48,84036,25.52
454,442251,366,72.41,84041,25.52
455,443302,143,25.74,84231,24.98
456,443616,66,18.36,84236,25.41
457,445620,71,19.06,84607,25.52
458,445646,377,76.28,84612,25.09
459,447412,135,24.92,84987,25.52
460,447743,56,16.76,84992,25.3
461,447809,345,64.98,84997,25.63
462,450441,127,24.18,85554,25.2
463,450996,135,24.92,85559,25.2
464,453220,177,30.25,86113,26.05
465,453577,300,52.79,86117,24.98
466,456479,62,17.75,86674,25.3
467,456935,280,48.67,86679,25.09
468,457242,121,23.66,86868,25.73
469,459001,348,65.64,87056,25.63
470,459903,96,21.67,87244,24.87
471,460596,103,22.23,87432,25.95
472,460911,63,17.91,87437,25.52
473,461341,262,45.24,87625,25.73
474,461883,391,82.35,87630,25.3
475,466287,142,25.64,88560,25.63
476,466347,153,26.9,88565,25.73
477,466532,335,61.77,88570,25.41
478,469389,243,41.74,89127,25.73
479,469992,428,101.58,89132,24.98
480,470329,48,15.29,89320,25.09
481,471815,368,72.93,89508,25.09
482,473276,198,33.69,89883,25.73
483,473663,301,53.09,89888,25.95
484,475377,240,41.21,90261,25.52
485,476701,113,23.02,90450,24.98
486,478332,255,43.96,90821,25.41
487,478564,377,76.28,90826,25.63
488,478806,79,20.03,90831,25.84
489,479200,167,28.76,91019,26.16
490,479251,472,125.87,91024,25.09
491,480665,127,24.18,91215,25.52
492,482475,432,101.61,91586,25.41
493,484290,48,15.29,91961,24.87
494,484851,60,17.43,91966,25.63
495,486846,291,50.97,92337,25.63
496,487761,312,55.68,92526,25.41
497,487899,248,42.69,92531,25.95
498,488387,108,22.63,92720,24.87
499,488564,114,23.1,92725,25.63
500,489927,51,15.86,92913,25.73
501,490227,369,73.42,93101,24.87
502,492218,115,23.18,93476,25.63
503,492274,371,73.82,93481,24.98
504,493505,57,16.93,93671,24.98
505,496283,558,172.78,94225,24.87
506,501599,434,104.89,95165,25.63
507,501708,386,80.48,95170,24.98
508,503613,209,35.61,95545,25.2
509,504469,167,28.76,95734,25.2
510,505575,427,101.26,95922,24.44
511,506242,412,92.93,96111,25.41
512,506675,127,24.18,96116,25.73
513,506962,103,22.23,96121,25.2
514,506997,96,21.67,96126,25.3
515,508850,396,85.28,96497,25.41
516,510304,327,59.28,96872,25.3
517,511886,67,18.51,97061,25.52
518,513260,352,66.89,97432,25.73
519,515537,103,22.23,97805,25.3
520,516364,334,61.44,97992,25.41
521,517725,62,17.75,98181,24.98
522,519787,492,134.92,98552,25.52
523,520626,432,101.61,98743,25.2
524,521248,56,16.76,98933,25.52
525,521666,348,65.64,98938,25.52
526,522223,184,31.36,99127,24.98
527,522953,125,24.0,99132,26.05
528,524188,476,129.76,99503,25.2
529,525204,99,21.91,99694,25.2
530,525507,248,42.69,99699,25.52
531,525817,305,53.88,99704,25.63
532,526401,334,61.44,99893,25.09
533,526622,172,29.49,99898,25.2
534,528589,216,36.85,100269,26.05
535,528769,62,17.75,100274,26.05
536,530412,198,33.69,100645,25.52
537,532497,88,20.96,101017,25.73
538,532989,179,30.55,101022,25.73
539,533806,92,21.32,101210,25.41
540,534780,399,87.3,101398,25.41
541,534808,359,69.86,101403,25.2
542,538926,152,26.78,102144,25.52
543,539204,286,49.78,102332,24.87
544,540851,76,19.69,102521,25.3
545,541194,423,97.36,102709,25.52
546,541862,92,21.32,102714,25.3
547,541993,327,59.28,102719,25.73
548,542371,88,20.96,102907,25.63
549,542890,156,27.28,102912,25.52
550,543930,325,59.05,103100,25.73
551,544462,225,38.48,103289,25.2
552,545997,384,80.08,103477,25.41
553,548315,83,20.46,104036,25.63
554,548840,432,101.61,104041,25.09
555,548999,492,134.92,104046,25.41
556,550287,255,43.96,104422,24.98
557,551313,440,109.25,104611,25.52
558,552594,79,20.03,104801,24.98
559,553287,71,19.06,104989,25.2
560,553441,88,20.96,104994,25.73
561,553886,259,44.69,104999,25.2
562,554326,155,27.15,105188,25.73
563,555556,444,109.09,105376,25.73
564,556880,62,17.75,105566,25.84
565,558470,125,24.0,105937,24.98
566,559528,490,139.21,106125,24.98
567,559692,287,50.23,106130,25.63
568,559803,142,25.64,106135,25.52
569,559855,519,154.3,106140,25.52
570,561799,271,46.93,106519,26.05
571,562258,56,16.76,106708,25.73
572,562341,121,23.66,106713,26.05
573,564883,352,66.89,107084,25.52
574,565646,415,95.0,107273,26.05
575,566926,298,52.37,107463,25.52
576,567645,269,46.58,107652,25.52
577,567960,56,16.76,107657,25.09
578,570949,94,21.5,108211,25.95
579,571761,131,24.54,108399,25.3
580,571810,295,51.75,108404,25.52
581,574874,92,21.32,108961,25.73
582,575717,305,53.88,109149,25.2
583,575751,62,17.75,109154,25.52
584,580001,304,53.73,109891,25.63
585,581526,60,17.43,110263,25.52
586,582382,359,69.86,110451,25.2
587,582617,401,87.91,110456,25.09
588,583298,71,19.06,110646,24.98
589,583811,192,32.67,110651,25.3
590,583886,399,87.3,110656,25.63
591,587266,248,42.69,111401,25.41
592,587299,757,532.89,111406,25.41
593,589355,263,45.37,111785,25.3
594,589409,538,158.61,111790,25.2
595,590800,282,49.11,111982,25.52
596,591202,249,42.85,112171,25.41
597,591350,280,48.67,112176,25.09
598,594191,295,51.75,112733,25.3
599,594373,63,17.91,112738,25.73
600,594478,56,16.76,112743,25.3
601,594812,135,24.92,112748,25.63
602,596475,112,22.94,113119,24.77
603,596717,486,135.98,113124,25.2
604,598460,85,20.67,113501,25.73
605,599603,81,20.25,113689,24.98
606,600359,263,45.37,113877,25.52
607,600885,227,38.83,113882,25.63
608,601697,403,88.99,114070,25.63
609,602661,83,20.46,114260,25.84
610,602699,429,103.64,114265,25.52
611,604376,185,31.51,114640,25.73
612,606380,243,41.74,115011,25.2
613,606472,352,66.89,115016,25.3
614,609000,51,15.86,115389,24.98
615,610201,50,15.67,115761,25.41
616,610720,76,19.69,115766,25.3
617,611527,255,43.96,115954,25.3
618,611975,178,30.4,115959,24.98
619,612315,240,41.21,116147,25.63
620,612715,99,21.91,116152,25.09
621,612726,170,29.19,116157,25.63
622,613224,327,59.28,116345,25.2
623,613795,71,19.06,116350,26.05
624,613928,216,36.85,116355,24.77
625,614614,287,50.23,116543,25.3
626,614862,192,32.67,116548,25.52
627,615256,396,85.28,116736,25.2
628,619647,179,30.55,117481,25.52
629,619837,312,55.68,117486,24.77
630,621464,273,47.25,117859,25.73
631,621677,76,19.69,117864,25.2
632,622422,236,40.44,118052,25.41
633,622823,63,17.91,118057,25.3
634,628243,486,135.98,119160,25.73
635,630949,113,23.02,119537,25.41
636,635287,318,57.28,120457,25.2
637,635387,76,19.69,120462,26.16
638,635933,216,36.85,120467,25.3
639,636865,99,21.91,120655,25.52
640,637945,99,21.91,120843,26.05
641,638478,89,21.05,121031,25.52
642,638759,125,24.0,121036,25.63
643,638955,337,62.3,121041,25.95
644,640387,54,16.41,121414,25.73
645,641284,291,50.97,121602,25.3
646,644642,350,66.46,122159,25.52
647,644812,167,28.76,122164,26.05
648,647202,255,43.96,122718,25.73
649,647844,83,20.46,122723,25.52
650,648338,85,20.67,122911,25.73
651,650218,385,80.11,123282,25.52
652,650606,88,20.96,123287,25.73
653,650717,56,16.76,123292,24.66
654,651489,60,17.43,123480,26.05
655,651644,98,21.83,123485,25.2
656,651802,63,17.91,123490,26.05
657,652306,53,16.22,123678,25.41
658,652996,126,24.09,123683,25.2
659,655642,359,69.86,124237,25.2
660,656501,313,56.02,124426,25.73
661,657304,89,21.05,124615,26.05
662,657900,163,28.2,124620,25.2
663,657907,335,61.77,124625,25.73
664,661241,124,23.92,125366,25.73
665,662756,231,39.55,125554,25.3
666,662927,355,68.3,125559,25.2
667,663205,102,22.15,125748,25.2
668,663244,448,112.41,125753,25.3
669,663525,362,70.92,125758,24.98
670,664682,225,38.48,125947,25.63
671,667725,139,25.32,126501,25.52
672,669769,79,20.03,126872,24.98
673,669913,396,85.28,126877,25.09
674,672296,99,21.91,127437,25.2
675,673315,275,47.73,127625,25.52
676,674501,120,23.58,127814,24.98
677,674870,384,80.08,127819,25.63
678,676355,51,15.86,128194,24.77
679,677355,266,46.0,128382,25.73
680,677746,115,23.18,128387,25.52
681,678895,88,20.96,128575,25.2
682,679378,318,57.28,128763,25.73
683,680718,307,54.48,128952,25.63
684,681237,319,57.64,129141,25.52
685,683343,67,18.51,129514,25.52
686,685276,327,59.28,129885,25.3
687,687479,78,19.92,130258,25.3
688,688937,255,43.96,130446,25.2
689,689415,63,17.91,130635,25.95
690,690271,184,31.36,130823,25.84
691,690513,397,85.55,130828,25.52
692,690737,387,81.05,130833,25.63
693,691541,494,141.37,131023,25.41
694,692254,487,132.65,131214,25.95
695,692554,73,19.32,131219,25.63
696,693309,268,46.26,131407,25.52
697,694616,204,34.73,131596,25.41
698,696477,483,132.6,131967,25.41
699,696874,79,20.03,131972,25.41
700,697498,504,143.61,132160,24.98
701,700626,231,39.55,132723,25.3
702,701258,371,73.82,132911,25.52
703,701418,69,18.79,132916,25.3
704,702888,84,20.57,133104,25.84
705,703384,117,23.34,133292,24.77
706,703476,295,51.75,133297,25.41
707,705976,79,20.03,133670,24.87
708,706495,444,109.09,133858,25.63
709,706677,284,49.41,133863,25.95
710,706780,53,16.22,133868,25.3
711,707531,79,20.03,134056,25.2
712,707842,81,20.25,134061,25.2
713,709856,193,32.84,134432,25.95
714,712186,56,16.76,134986,25.09
715,713244,76,19.69,135174,25.09
716,713288,51,15.86,135179,25.73
717,714894,294,51.51,135367,25.73
718,720323,440,109.25,136476,25.73
719,721860,88,20.96,136666,26.05
720,723737,135,24.92,137037,25.84
721,723790,76,19.69,137042,25.41
722,725328,316,56.81,137413,25.52
723,726875,50,15.67,137602,25.2
724,726968,127,24.18,137607,25.2
725,728827,67,18.51,137978,25.84
726,729899,92,21.32,138166,25.84
727,732809,273,47.25,138720,25.63
728,732831,184,31.36,138725,24.77
729,733821,108,22.63,138913,25.2
730,735518,359,69.86,139284,24.98
731,735955,163,28.2,139289,25.84
732,735975,377,76.28,139294,25.63
733,736459,89,21.05,139484,26.05
734,737475,79,20.03,139672,25.41
735,737776,79,20.03,139677,25.3
736,737803,93,21.41,139682,25.84
737,739929,348,65.64,140053,26.16
738,742266,115,23.18,140610,25.73
739,742692,367,72.68,140615,26.05
740,743298,483,132.6,140804,25.09
741,743309,167,28.76,140809,25.84
742,744609,670,272.62,140997,24.98
743,744890,90,21.14,141002,25.73
744,744917,110,22.78,141006,24.77
745,744972,127,24.18,141011,24.98
746,745891,143,25.74,141199,25.73
747,748675,206,35.07,141753,25.63
748,749477,157,27.4,141941,25.09
749,750861,56,16.76,142129,25.09
750,750962,224,38.29,142134,25.09
751,751844,295,51.75,142322,26.05
752,751946,262,45.24,142327,25.2
753,752300,300,52.79,142516,25.63
754,752413,96,21.67,142521,25.52
755,754268,103,22.23,142892,25.52
756,754556,460,119.54,142897,25.3
757,754651,387,81.05,142902,24.77
758,755406,243,41.74,143092,25.52
759,755416,51,15.86,143097,24.98
760,755540,543,164.77,143102,25.2
761,756306,123,23.83,143294,25.84
762,758394,101,22.08,143665,25.63
763,759192,140,25.42,143853,25.63
764,762717,76,19.69,144407,25.63
765,762831,165,28.48,144412,25.84
766,763567,473,126.29,144600,25.73
767,763727,120,23.58,144605,25.84
768,767425,319,57.64,145342,25.52
769,767968,265,45.75,145347,25.41
770,768617,97,21.75,145536,25.63
771,768653,339,62.98,145541,25.84
772,769615,179,30.55,145730,25.63
773,769701,63,17.91,145735,24.66
774,769839,145,25.96,145740,25.84
775,770524,414,93.93,145928,24.77
776,770615,120,23.58,145933,25.52
777,775547,140,25.42,146853,24.98
778,776607,263,45.37,147041,24.98
779,777784,79,20.03,147230,25.73
780,779576,441,109.77,147601,25.2
781,781775,88,20.96,147976,25.2
782,781821,252,43.42,147981,25.2
783,782324,242,41.58,148170,25.41
784,782546,112,22.94,148175,24.98
785,782986,313,56.02,148180,25.73
786,783371,211,35.96,148369,26.05
787,783640,63,17.91,148374,25.52
788,783667,124,23.92,148379,25.3
789,784279,192,32.67,148567,24.98
790,785812,325,59.05,148755,24.98
791,787490,291,50.97,149128,25.52
792,789319,115,23.18,149501,25.73
793,789870,409,91.12,149506,25.2
794,790406,67,18.51,149696,25.2
795,791636,112,22.94,149884,25.2
796,791848,78,19.92,149889,25.63
797,793423,76,19.69,150260,24.66
798,793497,300,52.79,150265,25.52
799,793523,226,38.63,150270,25.3
800,795629,284,49.41,150641,25.84
801,799947,117,23.34,151382,25.3
802,800298,140,25.42,151570,25.84
803,801399,137,25.12,151758,25.73
804,801620,56,16.76,151763,25.09
805,801867,50,15.67,151768,26.05
806,805379,307,54.48,152505,25.73
807,805538,110,22.78,152510,25.3
808,805575,122,23.75,152515,25.41
809,806709,131,24.54,152703,25.09
810,806767,110,22.78,152708,25.63
811,808673,408,90.57,153079,25.95
812,811729,334,61.44,153639,25.73
813,812662,294,51.51,153828,24.98
814,812867,179,30.55,153833,25.2
815,813549,670,272.62,154021,25.63
816,813669,291,50.97,154026,25.52
817,814455,231,39.55,154215,25.84
818,814652,302,53.3,154220,25.95
819,814750,67,18.51,154225,25.52
820,815326,284,49.41,154413,25.73
821,816384,254,43.77,154602,24.98
822,816428,62,17.75,154607,25.63
823,816629,287,50.23,154612,25.63
824,820419,53,16.22,155353,25.73
825,823394,56,16.76,155907,25.52
826,823748,344,64.67,155912,25.3
827,823775,98,21.83,155917,25.95
828,825569,121,23.66,156288,25.41
829,826678,451,113.08,156476,24.98
830,826824,454,115.28,156481,25.3
831,827753,275,47.73,156672,25.84
832,827934,120,23.58,156677,25.84
833,830777,76,19.69,157231,25.84
834,831463,280,48.67,157419,25.3
835,831727,83,20.46,157424,26.05
836,834543,71,19.06,157978,25.73
837,835970,369,73.42,158166,25.63
838,836551,364,71.71,158356,24.98
839,837675,57,16.93,158546,25.2
840,837831,62,17.75,158551,25.3
841,838419,134,24.82,158739,25.2
842,838693,441,109.77,158744,25.52
843,840719,63,17.91,159119,25.73
844,843439,103,22.23,159673,25.84
845,843662,255,43.96,159678,25.84
846,845924,496,144.49,160051,25.09
847,846542,307,54.48,160242,25.3
848,848279,399,87.3,160615,25.73
849,848899,60,17.43,160620,25.52
850,849946,335,61.77,160808,25.3
851,851420,504,143.61,161181,25.63
852,852522,201,34.22,161372,25.41
853,853295,93,21.41,161560,25.63
854,853591,127,24.18,161565,25.09
855,855585,63,17.91,161936,25.3
856,856653,286,49.78,162124,25.73
857,857357,204,34.73,162313,25.95
858,857561,112,22.94,162318,25.84
859,859546,163,28.2,162689,25.52
860,859698,127,24.18,162694,25.73
861,861909,71,19.06,163065,25.41
862,863710,263,45.37,163436,25.84
863,864512,307,54.48,163625,25.52
864,864739,112,22.94,163630,25.2
865,865419,295,51.75,163818,26.05
866,866215,93,21.41,164007,25.63
867,866575,70,18.93,164012,26.05
868,867202,364,71.71,164200,24.98
869,867590,112,22.94,164205,25.2
870,867650,327,59.28,164210,25.73
871,867781,71,19.06,164215,25.52
872,867933,63,17.91,164220,24.77
873,868412,498,140.86,164408,25.3
874,869981,79,20.03,164599,26.05
875,871389,60,17.43,164970,25.52
876,872434,287,50.23,165158,25.84
877,872713,485,135.76,165163,25.63
878,873285,255,43.96,165354,24.87
879,873297,316,56.81,165359,25.63
880,874551,97,21.75,165548,25.95
881,875887,280,48.67,165736,25.2
882,876453,255,43.96,165925,25.84
883,876717,241,41.39,165930,25.09
884,877297,352,66.89,166119,25.52
885,877680,345,64.98,166124,25.41
886,880436,166,28.62,166681,25.63
887,880956,112,22.94,166686,25.2
888,880970,307,54.48,166691,24.98
889,882242,172,29.49,167064,25.3
890,886987,344,64.67,167801,25.84
891,887487,145,25.96,167990,24.98
892,888582,185,31.51,168178,26.16
893,889343,243,41.74,168366,25.09
894,890193,192,32.67,168555,25.84
895,890305,280,48.67,168560,25.52
896,892192,59,17.27,168933,25.84
897,892203,237,40.69,168938,25.73
898,892344,248,42.69,168943,24.98
899,892495,331,60.51,168948,25.3
900,892807,56,16.76,168953,25.09
901,893740,163,28.2,169141,25.73
902,893754,140,25.42,169146,25.3
903,893893,145,25.96,169151,25.41
904,893904,283,49.24,169156,25.73
905,894924,91,21.23,169345,25.84
906,895483,286,49.78,169533,25.95
907,895827,248,42.69,169538,25.09
908,896830,121,23.66,169727,25.95
909,897602,83,20.46,169915,25.84
910,898847,255,43.96,170103,25.52
911,898866,50,15.67,170108,25.84
912,899234,344,64.67,170296,25.63
913,900965,85,20.67,170485,25.09
914,901393,266,46.0,170673,25.41
915,904718,145,25.96,171230,25.63
916,908209,386,80.48,171967,25.95
917,908505,287,50.23,171972,25.52
918,909325,83,20.46,172161,25.41
919,909417,71,19.06,172166,25.2
920,909617,207,35.26,172171,25.3
921,910296,337,62.3,172359,25.3
922,911938,76,19.69,172548,25.52
923,912717,647,246.69,172736,24.87
924,914648,83,20.46,173115,25.73
925,915764,241,41.39,173303,25.73
926,917669,127,24.18,173676,25.2
927,918465,131,24.54,173864,25.63
928,919337,364,71.71,174052,25.52
929,919993,112,22.94,174057,25.41
930,920826,248,42.69,174247,25.3
931,921426,127,24.18,174436,25.63
932,922341,280,48.67,174624,25.52
933,924439,99,21.91,174997,25.09
934,924780,271,46.93,175002,25.63
935,924967,844,916.36,175007,25.52
936,925773,496,144.49,175199,24.87
937,926304,435,104.92,175390,25.3
938,926666,304,53.73,175395,25.84
939,928999,188,32.01,175768,25.52
940,929482,199,33.86,175957,25.84
941,933700,80,20.14,176694,25.73
942,936321,79,20.03,177248,25.63
943,936431,496,144.49,177253,25.09
944,937237,158,27.53,177444,25.3
945,937718,280,48.67,177449,25.95
946,939871,79,20.03,177822,25.2
947,940298,63,17.91,178010,24.98
948,940475,188,32.01,178015,25.84
949,941440,472,125.87,178203,25.63
950,941675,236,40.44,178208,25.84
951,942377,259,44.69,178397,24.98
952,943630,199,33.86,178586,24.66
953,945208,56,16.76,178957,25.84
954,945306,63,17.91,178962,25.84
955,945350,385,80.11,178967,24.98
956,946384,271,46.93,179157,25.41
957,946526,48,15.29,179162,24.87
958,946646,218,37.23,179167,25.3
959,946724,249,42.85,179172,25.2
960,948448,188,32.01,179545,25.52
961,948548,671,277.06,179550,24.87
962,949583,332,61.17,179742,25.63
963,949653,101,22.08,179747,25.52
964,950455,473,126.29,179935,25.09
965,950600,143,25.74,179940,25.84
966,953985,159,27.66,180494,25.3
967,954480,143,25.74,180682,25.73
968,956286,271,46.93,181053,25.95
969,956982,280,48.67,181058,25.3
970,958865,312,55.68,181431,25.63
971,961852,79,20.03,181988,24.98
972,962282,218,37.23,182176,25.09
973,965986,551,164.56,182730,24.44
974,967621,71,19.06,183109,24.98
975,967803,508,144.95,183114,25.2
976,967893,126,24.09,183119,25.3
977,968519,115,23.18,183307,25.73
978,969386,98,21.83,183495,25.3
979,970270,63,17.91,183683,24.98
980,970607,56,16.76,183688,25.73
981,971709,341,63.69,183876,25.2
982,975725,131,24.54,184617,25.3
983,975910,319,57.64,184622,25.52
984,978733,184,31.36,185179,25.73
985,983821,76,19.69,186099,25.73
986,984966,163,28.2,186287,25.73
987,985328,352,66.89,186475,24.98
988,985799,78,19.92,186480,25.73
989,987516,483,132.6,186851,25.52
990,988478,53,16.22,187042,25.52
991,989539,344,64.67,187230,25.52
992,990705,99,21.91,187419,25.73
993,990990,483,132.6,187424,24.77
994,991385,223,38.11,187612,25.63
995,991876,113,23.02,187617,25.41
996,992193,207,35.26,187805,25.63
997,993209,211,35.96,187993,25.63
998,993342,480,130.21,187998,25.52
999,994828,287,50.23,188189,25.09
1000,997627,231,39.55,188746,25.41
1001,999638,415,95.0,189119,25.73
1002,1000244,275,47.73,189309,25.41
1003,1000875,115,23.18,189314,25.95
1004,1000955,387,81.05,189319,25.2
1005,1001339,201,34.22,189509,25.2
1006,1001398,354,67.99,189514,25.3
1007,1002329,57,16.93,189704,26.27
1008,1003261,537,162.17,189892,25.84
1009,1004813,147,26.19,190084,25.52
1010,1005347,113,23.02,190273,24.98
1011,1006443,137,25.12,190461,25.09
1012,1007468,89,21.05,190649,24.87
1013,1007658,135,24.92,190654,25.2
1014,1008771,88,20.96,190842,25.84
1015,1008883,384,80.08,190847,25.52
1016,1008914,167,28.76,190852,25.73
1017,1009270,494,141.37,191040,26.05
1018,1009521,542,168.67,191045,25.52
1019,1010330,384,80.08,191237,26.16
1020,1011271,326,59.13,191427,25.52
1021,1011652,415,95.0,191432,25.09
1022,1011965,138,25.22,191437,25.2
1023,1012802,248,42.69,191626,25.3
1024,1013564,252,43.42,191815,25.52
1025,1013629,428,101.58,191820,25.63
1026,1015331,98,21.83,192197,25.63
1027,1016349,451,113.08,192385,25.52
1028,1016721,422,97.97,192390,25.2
1029,1022740,403,88.99,193505,24.98
1030,1024886,294,51.51,193880,25.73
1031,1026379,455,117.03,194253,25.09
1032,1027506,71,19.06,194444,26.05
1033,1027670,134,24.82,194449,26.05
1034,1029592,184,31.36,194821,26.05
1035,1029747,133,24.73,194826,25.73
1036,1029758,88,20.96,194831,25.73
1037,1029892,271,46.93,194836,25.63
1038,1030334,103,22.23,195025,25.84
1039,1031502,483,132.6,195213,25.2
1040,1031749,108,22.63,195218,25.63
1041,1031850,327,59.28,195223,25.09
1042,1032463,60,17.43,195412,25.09
1043,1032915,70,18.93,195417,25.63
1044,1034354,262,45.24,195788,25.84
1045,1034536,77,19.81,195793,26.16
1046,1035230,433,104.37,195981,24.77
1047,1035553,112,22.94,195986,25.95
1048,1036826,271,46.93,196174,25.3
1049,1038471,76,19.69,196547,25.09
1050,1039268,511,149.39,196735,25.3
1051,1039346,89,21.05,196740,25.63
1052,1040445,103,22.23,196928,25.52
1053,1041289,50,15.67,197116,24.98
1054,1041338,61,17.6,197121,26.05
1055,1041391,339,62.98,197126,24.98
1056,1043357,142,25.64,197501,25.95
1057,1043803,59,17.27,197506,24.87
1058,1044652,205,34.91,197694,25.63
1059,1046236,224,38.29,198067,25.2
1060,1046851,490,139.21,198072,25.09
1061,1047534,66,18.36,198263,25.73
1062,1049942,312,55.68,198634,25.84
1063,1050310,78,19.92,198823,25.3
1064,1052684,167,28.76,199194,25.52
1065,1053388,133,24.73,199382,24.98
1066,1053598,355,68.3,199387,25.73
1067,1055916,268,46.26,199761,26.05
1068,1056980,304,53.73,199950,25.2
1069,1057246,496,144.49,200139,25.2
1070,1057868,95,21.58,200144,25.84
1071,1058591,450,114.31,200332,25.09
1072,1062357,318,57.28,201081,25.2
1073,1064509,245,42.08,201454,25.73
1074,1066721,188,32.01,201827,25.63
1075,1068426,354,67.99,202200,25.2
1076,1068446,227,38.83,202205,25.2
1077,1068663,61,17.6,202210,25.3
1078,1069198,302,53.3,202398,25.3
1079,1071503,334,61.44,202771,25.41
1080,1072247,96,21.67,202960,26.05
1081,1073576,421,97.33,203148,24.98
1082,1073696,59,17.27,203153,25.3
1083,1075540,135,24.92,203524,25.73
1084,1077293,286,49.78,203895,25.2
1085,1077420,290,50.82,203900,25.73
1086,1077575,51,15.86,203905,25.84
1087,1078674,294,51.51,204093,25.09
1088,1078962,93,21.41,204098,25.84
1089,1082641,389,81.58,204837,25.3
1090,1082682,63,17.91,204842,25.95
1091,1084479,63,17.91,205213,24.87
1092,1085519,192,32.67,205401,24.98
1093,1087305,167,28.76,205774,25.95
1094,1088251,51,15.86,205963,25.63
1095,1088679,227,38.83,205968,25.52
1096,1089201,306,54.23,206157,25.73
1097,1090255,263,45.37,206346,25.2
1098,1090302,90,21.14,206351,25.63
1099,1090860,98,21.83,206356,24.87
1100,1092755,318,57.28,206727,25.09
1101,1094355,319,57.64,207100,25.3
1102,1094949,127,24.18,207105,25.09
1103,1096531,216,36.85,207476,25.95
1104,1098752,152,26.78,207849,25.3
1105,1098802,73,19.32,207854,25.41
1106,1099447,54,16.41,208042,25.84
1107,1099601,359,69.86,208047,25.52
1108,1099900,182,31.03,208052,25.84
1109,1100316,74,19.44,208241,24.98
1110,1101224,127,24.18,208429,25.41
1111,1102435,77,19.81,208617,26.05
1112,1102703,527,155.96,208622,25.52
1113,1103931,492,134.92,208814,25.09
1114,1104422,131,24.54,209005,25.73
1115,1106342,410,92.53,209376,25.63
1116,1106660,312,55.68,209381,26.05
1117,1107633,88,20.96,209570,25.09
1118,1107731,248,42.69,209575,25.3
1119,1109669,252,43.42,209948,25.73
1120,1110198,250,43.04,210137,25.73
1121,1110538,455,117.03,210142,25.3
1122,1110698,96,21.67,210147,25.41
1123,1111231,88,20.96,210335,25.09
1124,1111260,127,24.18,210340,25.95
1125,1111354,97,21.75,210345,25.2
1126,1111874,252,43.42,210350,25.52
1127,1114219,60,17.43,210907,25.63
1128,1114421,339,62.98,210912,25.84
1129,1116683,88,20.96,211285,25.52
1130,1116926,313,56.02,211290,25.63
1131,1120881,428,101.58,212031,25.63
1132,1122214,353,67.64,212406,25.2
1133,1122803,97,21.75,212411,24.87
1134,1124574,344,64.67,212782,25.84
1135,1132731,307,54.48,214260,26.27
1136,1133234,127,24.18,214449,25.95
1137,1133849,115,23.18,214454,25.3
1138,1134595,167,28.76,214642,25.63
1139,1135372,220,37.58,214830,25.63
1140,1137383,352,66.89,215203,25.3
1141,1137609,133,24.73,215208,25.41
1142,1138378,62,17.75,215396,24.98
1143,1139600,147,26.19,215584,25.84
1144,1140585,376,76.43,215772,24.98
1145,1143555,451,113.08,216332,24.87
1146,1143886,399,87.3,216337,25.95
1147,1146237,250,43.04,216897,25.52
1148,1147784,131,24.54,217086,25.52
1149,1148632,63,17.91,217274,25.52
1150,1149453,60,17.43,217462,25.2
1151,1149765,79,20.03,217467,25.84
1152,1149976,287,50.23,217472,25.84
1153,1151620,220,37.58,217845,25.84
1154,1154488,270,46.71,218402,25.84
1155,1154921,86,20.77,218407,25.63
1156,1155252,113,23.02,218595,25.3
1157,1155458,335,61.77,218600,25.73
1158,1156657,323,58.48,218789,25.84
1159,1156667,240,41.21,218794,25.3
1160,1156704,231,39.55,218799,24.98
1161,1157683,99,21.91,218989,25.73
1162,1157843,78,19.92,218994,25.09
1163,1158491,58,17.1,219182,26.05
1164,1159499,71,19.06,219370,25.3
1165,1159921,114,23.1,219375,25.95
1166,1160727,286,49.78,219563,25.2
1167,1160746,433,104.37,219568,25.84
1168,1161513,280,48.67,219759,25.2
1169,1163486,48,15.29,220132,25.73
1170,1164991,92,21.32,220320,25.3
1171,1167402,335,61.77,220874,25.63
1172,1167585,62,17.75,220879,24.98
1173,1167813,295,51.75,220884,26.05
1174,1168338,66,18.36,221073,25.73
1175,1168440,287,50.23,221078,24.87
1176,1168638,71,19.06,221083,26.16
1177,1168800,254,43.77,221088,25.41
1178,1172326,472,125.87,221829,24.98
1179,1173308,137,25.12,222020,25.2
1180,1174731,398,85.63,222208,25.52
1181,1175519,263,45.37,222398,25.52
1182,1178206,71,19.06,222955,25.63
1183,1179702,750,418.67,223143,24.98
1184,1182205,560,175.34,223709,24.98
1185,1182641,391,82.35,223714,25.2
1186,1183703,121,23.66,223904,25.95
1187,1183799,143,25.74,223909,25.73
1188,1185454,275,47.73,224280,25.3
1189,1186206,444,109.09,224469,25.2
1190,1186952,163,28.2,224474,24.87
