Event,RunTime,ADC,SiPM,DownTime,Temp
2110,17638457,611,211.89,3307447,27.13
2111,17644440,483,132.6,3308578,27.13
2112,17660449,526,158.17,3311571,26.81
2113,17664962,590,200.72,3312326,26.91
2114,17670443,679,318.29,3313457,27.02
2115,17688619,581,201.8,3316843,27.02
2116,17701844,487,132.65,3319287,26.81
2117,17707379,572,183.73,3320419,26.7
2118,17716410,568,189.84,3322112,27.02
2119,17716924,481,129.57,3322120,27.02
2120,17717279,467,121.56,3322311,27.13
2121,17719425,627,249.17,3322690,27.13
2122,17721891,319,57.64,3323071,27.13
2123,17726845,478,129.43,3323998,27.13
2124,17727538,419,97.2,3324189,26.91
2125,17742779,691,332.16,3326981,27.02
2126,17743837,363,71.2,3327176,27.34
2127,17744425,590,200.72,3327366,26.59
2128,17753367,668,291.28,3329060,27.13
2129,17770478,560,175.34,3332265,26.59
2130,17773355,504,143.61,3332837,26.81
2131,17789784,480,130.21,3335844,27.34
2132,17793538,472,125.87,3336602,26.91
2133,17801967,505,145.23,3338099,26.91
2134,17803388,398,85.63,3338480,27.13
2135,17812971,455,117.03,3340160,27.13
2136,17813606,575,187.3,3340351,26.91
2137,17824700,483,132.6,3342420,27.13
2138,17836502,480,130.21,3344670,27.13
2139,17840704,492,134.92,3345424,27.13
2140,17842393,492,134.92,3345803,27.02
2141,17849875,510,148.47,3347121,26.91
2142,17850340,745,421.25,3347313,26.81
2143,17858565,480,130.21,3348818,26.91
2144,17866831,476,129.76,3350324,26.91
2145,17875941,489,138.11,3352007,27.24
2146,17879396,536,160.18,3352765,27.02
2147,17888534,435,104.92,3354464,26.91
2148,17893463,499,141.24,3355404,27.13
2149,17896689,480,130.21,3355971,27.34
2150,17902765,492,134.92,3357102,27.02
2151,17909782,480,130.21,3358419,27.34
2152,17917477,467,121.56,3359929,27.13
2153,17919538,521,150.31,3360309,27.13
2154,17926793,487,132.65,3361625,27.13
2155,17927407,487,132.65,3361817,26.91
2156,17945722,752,487.99,3365196,27.13
2157,17946460,527,155.96,3365389,27.13
2158,17954909,485,135.76,3366893,27.02
2159,17958766,307,54.48,3367647,27.13
2160,17965552,483,132.6,3368949,27.02
2161,17992570,172,29.49,3374020,27.13
2162,17997654,536,160.18,3374948,27.13
2163,18005198,496,144.49,3376463,27.02
2164,18007587,480,130.21,3376843,27.34
2165,18011968,511,149.39,3377599,27.13
2166,18034890,487,132.65,3381919,27.34
2167,18046764,49,15.48,3384179,27.24
2168,18057549,604,210.97,3386206,26.91
2169,18059562,510,148.47,3386589,26.91
2170,18065424,492,134.92,3387720,26.91
2171,18085562,748,436.69,3391472,27.13
2172,18089921,543,164.77,3392225,27.34
2173,18091965,615,227.36,3392605,27.34
2174,18100769,560,175.34,3394297,27.13
2175,18121698,515,147.53,3398268,27.13
2176,18125568,487,132.65,3399021,27.13
2177,18140780,568,189.84,3401838,27.13
2178,18147726,255,43.96,3403157,27.34
2179,18153234,508,144.95,3404271,27.34
2180,18155593,71,19.06,3404651,27.13
2181,18166864,454,115.28,3406676,27.13
2182,18168635,134,24.82,3407054,27.34
2183,18177955,499,141.24,3408719,27.45
2184,18189833,435,104.92,3410974,27.45
2185,18197793,519,154.3,3412471,27.13
2186,18206257,568,189.84,3414166,27.02
2187,18207789,497,142.37,3414361,27.34
2188,18208627,540,166.11,3414554,27.24
2189,18216918,480,130.21,3416065,27.13
2190,18225294,639,249.88,3417755,27.34
2191,18228924,480,130.21,3418329,27.02
2192,18246742,510,148.47,3421712,27.34
2193,18253730,487,132.65,3423030,26.91
2194,18256684,487,132.65,3423598,27.13
2195,18265652,546,165.41,3425293,27.34
2196,18273762,487,132.65,3426802,26.91
2197,18282667,496,144.49,3428495,27.13
2198,18307933,359,69.86,3433196,27.34
2199,18321693,478,129.43,3435800,27.34
2200,18326271,519,154.3,3436737,27.34
2201,18327893,508,144.95,3436930,27.13
2202,18328836,499,141.24,3437123,27.13
2203,18330270,476,129.76,3437502,27.34
2204,18349976,582,193.83,3441062,27.34
2205,18357574,448,112.41,3442576,27.13
2206,18364915,664,270.86,3443892,27.24
2207,18393340,521,150.31,3449366,27.13
2208,18408671,480,130.21,3452188,27.34
2209,18412843,512,144.44,3452943,27.34
2210,18432286,527,155.96,3456703,27.34
2211,18458817,719,344.94,3461588,27.34
2212,18465639,513,148.53,3462907,27.24
2213,18482830,486,135.98,3466102,27.24
2214,18482842,478,129.43,3466107,27.34
2215,18492777,465,122.12,3467982,27.34
2216,18508300,391,82.35,3470970,27.34
2217,18515830,480,130.21,3472278,27.34
2218,18521251,465,122.12,3473410,27.34
2219,18527694,551,164.56,3474532,27.34
2220,18540390,670,272.62,3476983,27.13
2221,18576951,57,16.93,3483780,27.13
2222,18585793,600,203.87,3485437,27.13
2223,18591855,487,132.65,3486575,27.13
2224,18591895,472,125.87,3486580,27.34
2225,18603764,505,145.23,3488826,27.34
2226,18623364,601,200.55,3492582,27.34
2227,18628364,476,129.76,3493527,27.34
2228,18634266,508,144.95,3494651,27.34
2229,18637923,489,138.11,3495220,27.13
2230,18638442,536,160.18,3495412,27.34
2231,18639772,480,130.21,3495605,27.24
2232,18640750,671,277.06,3495797,27.13
2233,18645316,518,151.06,3496740,27.34
2234,18654997,711,380.66,3498436,27.13
2235,18655720,448,112.41,3498628,27.13
2236,18674846,524,150.73,3502178,27.13
2237,18686244,543,164.77,3504437,27.13
2238,18720339,486,135.98,3510819,27.34
2239,18729910,463,119.23,3512512,27.13
2240,18737322,499,141.24,3514012,27.34
2241,18753417,537,162.17,3517021,27.13
2242,18775341,480,130.21,3521150,27.34
2243,18781335,560,175.34,3522278,27.13
2244,18791496,809,690.56,3524168,27.34
2245,18803967,480,130.21,3526425,27.34
2246,18813230,467,121.56,3528305,27.13
2247,18814438,348,65.64,3528498,27.34
2248,18845463,480,130.21,3534265,27.45
2249,18847405,480,130.21,3534644,27.13
2250,18870932,499,141.24,3538957,27.34
2251,18872869,480,130.21,3539336,27.34
2252,18891281,472,125.87,3542902,27.24
2253,18900881,312,55.68,3544587,27.34
2254,18906339,704,326.52,3545698,27.34
2255,18915882,575,187.3,3547398,27.34
2256,18919368,504,143.61,3548152,27.45
2257,18921209,499,141.24,3548531,27.34
2258,18928381,483,132.6,3549847,27.34
2259,18933959,504,143.61,3550790,27.34
2260,18941590,665,286.02,3552293,27.13
2261,18949352,159,27.66,3553805,27.34
2262,18952194,510,148.47,3554363,27.34
2263,18952477,524,150.73,3554369,27.34
2264,18968823,537,162.17,3557378,27.45
2265,18973225,476,129.76,3558320,27.34
2266,18993884,480,130.21,3562059,27.13
2267,19000981,463,119.23,3563378,27.34
2268,19004482,560,175.34,3564131,27.34
2269,19004848,473,126.29,3564136,27.13
2270,19026651,620,217.12,3568251,27.13
2271,19079394,476,129.76,3578202,27.34
2272,19083332,465,122.12,3578953,27.24
2273,19091990,583,201.26,3580457,27.34
2274,19096483,483,132.6,3581398,27.34
2275,19097563,327,59.28,3581589,27.34
2276,19106310,483,132.6,3583254,27.34
2277,19110576,499,141.24,3584007,27.34
2278,19116953,496,144.49,3585141,27.24
2279,19118302,487,132.65,3585522,27.34
2280,19127378,496,144.49,3587215,27.34
2281,19142373,563,181.65,3590033,27.34
2282,19149489,478,129.43,3591351,27.13
2283,19154628,496,144.49,3592291,27.34
2284,19163656,483,132.6,3593983,27.34
2285,19175948,476,129.76,3596238,27.34
2286,19182618,483,132.6,3597551,27.13
2287,19183213,572,183.73,3597745,27.34
2288,19189623,483,132.6,3598876,27.34
2289,19195242,472,125.87,3600005,27.34
2290,19197249,302,53.3,3600385,27.34
2291,19199616,537,162.17,3600762,27.13
2292,19202317,624,242.54,3601331,27.13
2293,19232513,711,380.66,3606989,27.13
2294,19232576,719,344.94,3606994,27.34
2295,19232654,248,42.69,3606999,27.34
2296,19235492,472,125.87,3607556,27.34
2297,19247682,480,130.21,3609805,27.34
2298,19248504,513,148.53,3609997,27.45
2299,19251643,451,113.08,3610564,27.34
2300,19254327,519,154.3,3611127,27.34
2301,19255753,192,32.67,3611321,27.34
2302,19256476,483,132.6,3611510,27.34
2303,19278250,768,471.89,3615639,27.13
2304,19285268,688,328.69,3616957,27.34
2305,19292661,504,143.61,3618280,27.34
2306,19292741,56,16.76,3618285,27.34
2307,19303213,483,132.6,3620311,27.34
2308,19310486,513,148.53,3621631,27.34
2309,19311304,595,212.63,3621825,27.34
2310,19323283,689,300.98,3624094,27.34
2311,19325238,691,332.16,3624474,27.34
2312,19332351,614,229.43,3625790,27.34
2313,19341593,483,132.6,3627482,27.34
2314,19346326,480,130.21,3628426,27.34
2315,19374540,723,388.29,3633684,27.34
2316,19378501,472,125.87,3634442,27.34
2317,19383306,481,129.57,3635382,27.13
2318,19390293,467,121.56,3636697,27.34
2319,19390762,665,286.02,3636703,27.34
2320,19400250,316,56.81,3638580,27.34
2321,19402257,275,47.73,3638954,27.34
2322,19405249,473,126.29,3639511,27.34
2323,19414218,476,129.76,3641194,27.34
2324,19426503,517,151.05,3643435,27.34
2325,19427303,655,252.34,3643627,27.34
2326,19448546,569,185.56,3647600,27.34
2327,19466338,483,132.6,3650994,27.34
2328,19483407,259,44.69,3654193,27.45
2329,19489440,494,141.37,3655304,27.34
2330,19545358,485,135.76,3665819,27.34
2331,19559476,481,129.57,3668452,27.34
2332,19559670,177,30.25,3668457,27.34
2333,19559866,558,172.78,3668462,27.34
2334,19568561,515,147.53,3670164,27.34
2335,19577537,508,144.95,3671857,27.34
2336,19578722,483,132.6,3672049,27.45
2337,19579873,455,117.03,3672242,27.13
2338,19587601,483,132.6,3673735,27.34
2339,19589844,595,212.63,3674115,27.34
2340,19591220,480,130.21,3674498,27.45
2341,19594867,476,129.76,3675066,27.45
2342,19595837,497,142.37,3675257,27.34
2343,19595875,572,183.73,3675263,27.34
2344,19597557,653,235.64,3675643,27.45
2345,19615485,487,132.65,3679029,27.34
2346,19620872,467,121.56,3679970,27.34
2347,19630524,480,130.21,3681840,27.34
2348,19632284,473,126.29,3682218,27.34
2349,19632558,211,35.96,3682223,27.34
2350,19639459,192,32.67,3683519,27.45
2351,19650591,560,175.34,3685552,27.13
2352,19666559,675,317.99,3688575,27.45
2353,19673660,487,132.65,3689899,27.34
2354,19680778,467,121.56,3691215,27.34
2355,19689340,483,132.6,3692900,27.34
2356,19689375,588,183.26,3692905,27.34
2357,19691247,457,118.95,3693287,27.45
2358,19691718,483,132.6,3693292,27.34
2359,19703373,518,151.06,3695556,27.34
2360,19704838,608,202.86,3695750,27.34
2361,19705693,659,253.36,3695943,27.13
2362,19710880,563,181.65,3696889,27.34
2363,19721938,179,30.55,3698967,27.34
2364,19742850,862,1047.5,3702845,27.13
2365,19757369,497,142.37,3705668,27.34
2366,19769539,504,143.61,3707926,27.34
2367,19769900,575,187.3,3707931,27.34
2368,19780873,496,144.49,3710002,27.34
2369,19813512,492,134.92,3716195,27.34
2370,19814599,611,211.89,3716387,27.24
2371,19821281,483,132.6,3717708,27.34
2372,19833398,536,160.18,3719962,27.34
2373,19833504,633,241.23,3719967,27.34
2374,19837726,140,25.42,3720726,27.34
2375,19839548,563,181.65,3721102,27.34
2376,19846277,487,132.65,3722423,27.34
2377,19852345,608,202.86,3723558,27.34
2378,19861877,472,125.87,3725253,27.34
2379,19867406,492,134.92,3726376,27.45
2380,19868473,171,29.34,3726568,27.34
2381,19879923,671,277.06,3728601,27.45
2382,19890584,473,126.29,3730675,27.34
2383,19911508,531,160.62,3734609,27.34
2384,19912985,305,53.88,3734801,27.34
2385,19915914,327,59.28,3735366,27.34
2386,19924890,483,132.6,3737030,27.34
2387,19932828,513,148.53,3738536,27.34
2388,19946564,463,119.23,3741171,27.34
2389,19962681,585,189.11,3744164,27.34
2390,19963634,480,130.21,3744359,27.34
