Event,RunTime,ADC,SiPM,DownTime,Temp
3324,28950313,419,97.2,5389104,28.31
3325,28968352,216,36.85,5392463,28.31
3326,28974504,364,71.71,5393579,28.31
3327,28986498,444,109.09,5395811,28.1
3328,28987559,332,61.17,5396002,28.31
3329,29003319,345,64.98,5398973,28.31
3330,29010496,369,73.42,5400279,28.31
3331,29012917,473,126.29,5400657,28.1
3332,29015423,339,62.98,5401221,28.31
3333,29016189,487,132.65,5401412,28.1
3334,29017905,335,61.77,5401605,28.31
3335,29019424,313,56.02,5401982,28.31
3336,29021360,396,85.28,5402361,28.31
3337,29023507,348,65.64,5402737,28.31
3338,29027191,465,122.12,5403483,28.2
3339,29037275,425,99.48,5405358,28.2
3340,29043482,334,61.44,5406483,28.31
3341,29056545,448,112.41,5408900,28.31
3342,29058370,415,95,5409277,28.31
3343,29063895,335,61.77,5410214,28.31
3344,29067390,352,66.89,5410959,28.31
3345,29089354,355,68.3,5415044,28.31
3346,29090529,403,88.99,5415235,28.2
3347,29109297,369,73.42,5418763,28.31
3348,29109487,483,132.6,5418768,28.2
3349,29114904,423,97.36,5419712,28.1
3350,29119413,384,80.08,5420649,28.31
3351,29122258,440,109.25,5421212,28.2
3352,29126465,550,172.2,5421965,28.2
3353,29130527,96,21.67,5422723,28.31
3354,29135228,377,76.28,5423649,28.31
3355,29153601,403,88.99,5426995,28.31
3356,29161329,423,97.36,5428492,28.31
3357,29179546,354,67.99,5431850,28.31
3358,29181419,304,53.73,5432225,28.31
3359,29188423,332,61.17,5433526,28.31
3360,29197589,355,68.3,5435200,28.31
3361,29218896,441,109.77,5439100,28.2
3362,29221512,423,97.36,5439666,28.31
3363,29230320,511,149.39,5441347,28.1
3364,29236500,408,90.57,5442478,28.31
3365,29242877,409,91.12,5443601,28.31
3366,29251943,350,66.46,5445283,28.31
3367,29256334,384,80.08,5446214,28.31
3368,29275975,408,90.57,5449750,28.31
3369,29277587,583,201.26,5450127,28.31
3370,29279577,327,59.28,5450508,28.31
3371,29308362,483,132.6,5455887,28.2
3372,29356869,414,93.93,5464890,28.31
3373,29365377,92,21.32,5466578,28.31
3374,29379563,73,19.32,5469170,28.31
3375,29381649,435,104.92,5469541,28.2
3376,29382389,472,125.87,5469732,28.2
3377,29452264,418,96.6,5482804,28.31
3378,29469948,339,62.98,5485975,28.31
3379,29470927,531,160.62,5486165,28.31
3380,29481950,472,125.87,5488234,28.2
3381,29483368,386,80.48,5488611,28.31
3382,29484235,412,92.93,5488801,28.31
3383,29484417,209,35.61,5488806,28.31
3384,29497972,430,101.41,5491215,28.2
3385,29502258,396,85.28,5492156,28.31
3386,29504637,492,134.92,5492532,28.2
3387,29515212,348,65.64,5494600,28.2
3388,29515493,591,188.65,5494605,28.2
3389,29521397,403,88.99,5495738,28.31
3390,29522945,364,71.71,5495928,28.31
3391,29525410,515,147.53,5496489,28.2
3392,29539389,448,112.41,5499117,28.2
3393,29544300,355,68.3,5500053,28.31
3394,29561464,354,67.99,5503215,28.2
3395,29562269,71,19.06,5503405,28.31
3396,29575299,393,83.55,5505795,28.31
3397,29582962,384,80.08,5507099,28.31
3398,29603484,371,73.82,5510994,28.31
3399,29621920,492,134.92,5514337,28.2
3400,29628357,339,62.98,5515654,28.31
3401,29633522,463,119.23,5516586,28.31
3402,29643283,419,97.2,5518454,28.31
3403,29644473,178,30.4,5518645,28.31
3404,29649346,399,87.3,5519573,28.31
3405,29652419,371,73.82,5520135,28.31
3406,29662912,384,80.08,5521994,28.31
3407,29665528,583,201.26,5522555,28.2
3408,29667987,77,19.81,5522936,28.31
3409,29673699,377,76.28,5524046,28.31
3410,29682486,307,54.48,5525719,28.31
3411,29702471,49,15.48,5529414,28.31
3412,29710376,527,155.96,5530890,28.2
3413,29723688,399,87.3,5533332,28.31
3414,29729945,441,109.77,5534450,28.31
3415,29744632,476,129.76,5537251,28.31
3416,29745650,344,64.67,5537444,28.31
3417,29752375,319,57.64,5538747,28.31
3418,29789669,51,15.86,5545587,28.31
3419,29790524,563,181.65,5545775,28.2
3420,29792963,300,52.79,5546157,28.31
3421,29794602,248,42.69,5546533,28.31
3422,29801501,355,68.3,5547836,28.31
3423,29801598,280,48.67,5547841,28.31
3424,29803335,415,95,5548214,28.31
