Event,RunTime,ADC,SiPM,DownTime,Temp
1677,733561,199,33.86,144144,24.44
1678,733605,135,24.92,144149,24.44
1679,733779,153,26.9,144154,24.44
1680,734210,158,27.53,144342,24.44
1681,734402,159,27.66,144347,24.44
1682,734486,739,495.61,144352,24.44
1683,734596,110,22.78,144357,24.44
1684,735227,62,17.75,144546,24.44
1685,735879,476,129.76,144551,24.44
1686,735945,238,40.82,144556,24.44
1687,736564,131,24.54,144745,24.44
1688,736914,156,27.28,144750,24.44
1689,738802,127,24.18,145123,24.44
1690,739616,51,15.86,145311,24.44
1691,740371,473,126.29,145499,24.44
1692,741457,396,85.28,145690,24.44
1693,741840,127,24.18,145695,24.44
1694,742247,304,53.73,145884,24.44
1695,742299,248,42.69,145889,24.44
1696,742346,99,21.91,145894,24.44
1697,742440,209,35.61,145899,24.44
1698,743579,537,162.17,146088,24.44
1699,745254,71,19.06,146467,24.44
1700,745748,384,80.08,146472,24.44
1701,746191,412,92.93,146662,24.44
1702,746319,147,26.19,146667,24.44
1703,746612,287,50.23,146672,24.44
1704,746679,527,155.96,146677,24.44
1705,746725,177,30.25,146682,24.44
1706,746868,254,43.77,146687,24.44
1707,746916,412,92.93,146692,24.44
1708,746959,327,59.28,146697,24.44
1709,747697,135,24.92,146886,24.44
1710,748360,728,431.28,147075,24.44
1711,749844,511,149.39,147267,24.44
1712,750451,348,65.64,147459,24.44
1713,750492,76,19.69,147464,24.44
1714,751827,433,104.37,147652,24.44
1715,752298,88,20.96,147843,24.44
1716,752686,511,149.39,147848,24.44
1717,752723,515,147.53,147853,24.44
1718,753494,536,160.18,148045,24.44
1719,753647,127,24.18,148050,24.44
1720,753871,526,158.17,148055,24.44
1721,754379,423,97.36,148247,24.44
1722,754505,62,17.75,148252,24.44
1723,754598,114,23.1,148257,24.44
1724,754666,71,19.06,148262,24.44
1725,754811,254,43.77,148267,24.44
1726,754820,112,22.94,148272,24.44
1727,755213,49,15.48,148461,24.44
1728,755324,188,32.01,148466,24.44
1729,755592,97,21.75,148471,24.44
1730,755953,335,61.77,148476,24.44
1731,756213,492,134.92,148666,24.44
1732,756263,126,24.09,148671,24.44
1733,756333,338,62.67,148676,24.44
1734,756565,77,19.81,148681,24.44
1735,757376,88,20.96,148869,24.44
1736,757445,270,46.71,148874,24.44
1737,757507,76,19.69,148879,24.44
1738,757623,60,17.43,148884,24.44
1739,757697,217,37.04,148889,24.44
1740,757987,51,15.86,148894,24.44
1741,758776,433,104.37,149082,24.44
1742,758861,124,23.92,149087,24.44
1743,758885,211,35.96,149092,24.44
1744,759001,57,16.93,149097,24.44
1745,759207,83,20.46,149286,24.44
1746,759515,199,33.86,149291,24.44
1747,759981,376,76.43,149296,24.44
1748,760815,113,23.02,149486,24.44
1749,761443,79,20.03,149674,24.44
1750,761786,542,168.67,149679,24.44
1751,761851,76,19.69,149684,24.44
1752,762798,988,2330.03,149872,24.44
1753,763000,199,33.86,149877,24.44
1754,763466,312,55.68,150069,24.44
1755,763522,304,53.73,150074,24.44
1756,763609,192,32.67,150079,24.44
1757,763799,83,20.46,150084,24.44
1758,764721,338,62.67,150272,24.44
1759,764867,432,101.61,150277,24.44
1760,765585,105,22.39,150468,24.44
1761,765728,295,51.75,150473,24.44
1762,766401,108,22.63,150662,24.44
1763,766528,608,202.86,150667,24.44
1764,766537,287,50.23,150672,24.44
1765,766741,96,21.67,150677,24.44
1766,766747,102,22.15,150682,24.44
1767,766890,49,15.48,150687,24.44
1768,767398,67,18.51,150875,24.44
1769,767412,325,59.05,150880,24.44
1770,767509,271,46.93,150885,24.44
1771,768412,63,17.91,151074,24.44
1772,768783,96,21.67,151079,24.44
1773,769261,96,21.67,151267,24.44
1774,769314,483,132.6,151272,24.44
1775,770730,241,41.39,151464,24.44
1776,770903,441,109.77,151469,24.44
1777,771286,210,35.78,151660,24.44
1778,771663,327,59.28,151665,24.44
1779,772351,271,46.93,151854,24.44
1780,772523,63,17.91,151859,24.44
1781,772692,377,76.28,151864,24.44
1782,773430,480,130.21,152054,24.44
1783,773848,224,38.29,152059,24.44
1784,774289,224,38.29,152248,24.44
1785,774509,422,97.97,152253,24.44
1786,774564,511,149.39,152258,24.44
1787,774710,127,24.18,152263,24.44
1788,774900,143,25.74,152268,24.44
1789,774939,558,172.78,152273,24.44
1790,774987,120,23.58,152278,24.44
1791,775292,332,61.17,152467,24.44
1792,775373,236,40.44,152472,24.44
1793,775485,76,19.69,152477,24.44
1794,775572,159,27.66,152482,24.44
1795,775582,185,31.51,152487,24.44
1796,775858,614,229.43,152492,24.44
1797,776464,63,17.91,152684,24.44
1798,776806,355,68.3,152689,24.44
1799,776984,704,326.52,152694,24.44
1800,778521,519,154.3,153074,24.44
1801,778536,78,19.92,153079,24.44
1802,778608,537,162.17,153084,24.44
1803,778667,142,25.64,153089,24.44
1804,778823,199,33.86,153094,24.44
1805,779235,167,28.76,153283,24.44
1806,779468,63,17.91,153288,24.44
1807,780394,434,104.89,153476,24.44
1808,780455,376,76.43,153481,24.44
1809,780767,480,130.21,153486,24.44
1810,781581,248,42.69,153678,24.44
1811,781589,165,28.48,153683,24.44
1812,781702,60,17.43,153688,24.44
1813,782216,63,17.91,153876,24.44
1814,783301,335,61.77,154064,24.44
1815,783476,172,29.49,154069,24.44
1816,783626,487,132.65,154074,24.44
1817,783633,56,16.76,154079,24.44
1818,784221,414,93.93,154268,24.44
1819,784450,126,24.09,154273,24.44
1820,784554,74,19.44,154278,24.44
1821,784781,227,38.83,154283,24.44
1822,784891,327,59.28,154288,24.44
1823,785232,415,95,154477,24.44
1824,785363,56,16.76,154482,24.44
1825,785962,609,211.41,154487,24.44
1826,786397,684,283.21,154680,24.44
1827,787415,591,188.65,154872,24.44
1828,788454,440,109.25,155064,24.44
1829,788678,60,17.43,155069,24.44
1830,789488,568,189.84,155257,24.44
1831,789736,403,88.99,155262,24.44
1832,790646,344,64.67,155452,24.44
1833,790775,263,45.37,155457,24.44
1834,791246,295,51.75,155646,24.44
1835,791498,159,27.66,155651,24.44
1836,791707,163,28.2,155656,24.44
1837,791758,560,175.34,155661,24.44
1838,791860,307,54.48,155666,24.44
1839,793573,476,129.76,156039,24.44
1840,793621,364,71.71,156044,24.44
1841,793645,145,25.96,156049,24.44
1842,794605,135,24.92,156237,24.44
1843,794920,83,20.46,156242,24.44
1844,795402,312,55.68,156430,24.44
1845,795518,371,73.82,156435,24.44
1846,795550,345,64.98,156440,24.44
1847,795634,134,24.82,156445,24.44
1848,795684,271,46.93,156450,24.44
1849,796335,67,18.51,156639,24.44
1850,796343,79,20.03,156644,24.44
1851,796656,345,64.98,156649,24.44
1852,796812,176,30.09,156654,24.44
1853,797002,280,48.67,156659,24.44
1854,797277,103,22.23,156848,24.44
1855,797333,99,21.91,156853,24.44
1856,798260,387,81.05,157041,24.44
1857,798463,335,61.77,157046,24.44
1858,798488,339,62.98,157051,24.44
1859,798514,97,21.75,157056,24.44
1860,798541,142,25.64,157061,24.44
1861,799189,204,34.73,157252,24.44
1862,799640,167,28.76,157257,24.44
1863,800873,350,66.46,157446,24.44
1864,801279,71,19.06,157636,24.44
1865,801485,120,23.58,157641,24.44
1866,801910,70,18.93,157646,24.44
1867,802335,167,28.76,157834,24.44
1868,802566,127,24.18,157839,24.44
1869,802786,76,19.69,157844,24.44
1870,802912,384,80.08,157849,24.44
1871,802989,287,50.23,157854,24.44
1872,804610,92,21.32,158228,24.44
1873,804745,412,92.93,158233,24.44
1874,805220,224,38.29,158423,24.44
1875,805289,434,104.89,158428,24.44
1876,805650,287,50.23,158433,24.44
1877,806258,384,80.08,158622,24.44
1878,806366,444,109.09,158627,24.44
1879,806896,103,22.23,158632,24.44
1880,807422,390,82.7,158820,24.44
1881,807477,204,34.73,158825,24.44
1882,807574,227,38.83,158830,24.44
1883,807638,519,154.3,158835,24.44
1884,807987,556,174.47,158840,24.44
1885,808272,140,25.42,159033,24.44
1886,808385,572,183.73,159038,24.44
1887,809844,654,259.18,159230,24.44
1888,810631,238,40.82,159422,24.44
1889,810642,793,551.6,159427,24.44
1890,811328,344,64.67,159619,24.44
1891,811677,113,23.02,159624,24.44
1892,811760,62,17.75,159629,24.44
1893,811767,202,34.38,159634,24.44
1894,811889,98,21.83,159639,24.44
1895,812187,366,72.41,159828,24.44
1896,812243,435,104.92,159833,24.44
1897,812486,440,109.25,159838,24.44
1898,813405,563,181.65,160029,24.44
1899,813495,142,25.64,160034,24.44
1900,814216,121,23.66,160222,24.44
1901,814412,96,21.67,160227,24.44
1902,814951,56,16.76,160232,24.44
1903,815244,103,22.23,160420,24.44
1904,815804,167,28.76,160425,24.44
1905,815985,140,25.42,160430,24.44
1906,816316,527,155.96,160619,24.44
1907,816376,88,20.96,160624,24.44
1908,816443,60,17.43,160629,24.44
1909,816671,519,154.3,160634,24.44
1910,817003,348,65.64,160639,24.44
1911,817412,600,203.87,160831,24.44
1912,818640,140,25.42,161023,24.44
1913,818674,216,36.85,161028,24.44
1914,818930,71,19.06,161033,24.44
1915,819499,78,19.92,161221,24.44
1916,819609,207,35.26,161226,24.44
1917,819931,300,52.79,161231,24.44
1918,819952,527,155.96,161236,24.44
1919,820295,56,16.76,161428,24.44
1920,820306,480,130.21,161433,24.44
1921,820409,658,288.85,161438,24.44
1922,820440,583,201.26,161443,24.44
1923,821847,408,90.57,161635,24.44
1924,822489,184,31.36,161825,24.44
1925,822556,165,28.48,161830,24.44
1926,822696,463,119.23,161835,24.44
1927,823551,124,23.92,162026,24.44
1928,823579,135,24.92,162031,24.44
1929,823729,487,132.65,162036,24.44
1930,823734,99,21.91,162041,24.44
1931,824372,56,16.76,162230,24.44
1932,824407,448,112.41,162235,24.44
1933,824431,414,93.93,162240,24.44
1934,824507,216,36.85,162245,24.44
1935,824674,307,54.48,162250,24.44
1936,825378,88,20.96,162439,24.44
1937,826669,167,28.76,162627,24.44
1938,826779,364,71.71,162632,24.44
1939,829266,562,184.71,163192,24.44
1940,830302,307,54.48,163385,24.44
1941,830423,197,33.52,163390,24.44
1942,831245,542,168.67,163579,24.44
1943,831270,62,17.75,163584,24.44
1944,831323,332,61.17,163589,24.44
1945,832985,57,16.93,163779,24.44
1946,835288,62,17.75,164333,24.44
1947,835628,536,160.18,164338,24.44
1948,835775,49,15.48,164343,24.44
1949,836754,496,144.49,164531,24.44
1950,837374,391,82.35,164723,24.44
1951,837540,241,41.39,164728,24.44
1952,837883,496,144.49,164733,24.44
1953,837894,216,36.85,164738,24.44
1954,837961,515,147.53,164743,24.44
1955,838481,207,35.26,164935,24.44
1956,838570,519,154.3,164940,24.44
1957,838936,79,20.03,164945,24.44
1958,838945,217,37.04,164950,24.44
1959,839562,515,147.53,165139,24.44
1960,839980,561,174.17,165144,24.44
1961,840627,304,53.73,165337,24.44
1962,840736,108,22.63,165342,24.44
1963,840857,318,57.28,165347,24.44
1964,840917,220,37.58,165352,24.44
1965,841829,368,72.93,165541,24.44
1966,841982,67,18.51,165546,24.44
1967,842358,415,95,165734,24.44
1968,843227,67,18.51,165924,24.44
1969,844423,271,46.93,166112,24.44
1970,845824,335,61.77,166301,24.44
1971,845838,620,217.12,166306,24.44
1972,846559,49,15.48,166498,24.44
1973,846835,287,50.23,166503,24.44
1974,846897,145,25.96,166508,24.44
1975,847439,184,31.36,166696,24.44
1976,847603,671,277.06,166701,24.44
1977,848973,112,22.94,166893,24.44
1978,849329,249,42.85,167082,24.44
1979,849629,99,21.91,167087,24.44
1980,850761,142,25.64,167276,24.44
1981,850822,241,41.39,167281,24.44
1982,850972,192,32.67,167286,24.44
1983,851606,737,467.99,167475,24.44
1984,851626,415,95,167480,24.44
1985,851676,255,43.96,167485,24.44
1986,852518,152,26.78,167674,24.44
1987,852605,112,22.94,167679,24.44
1988,853450,255,43.96,167867,24.44
1989,853607,633,241.23,167872,24.44
1990,853810,199,33.86,167877,24.44
1991,853853,359,69.86,167882,24.44
1992,854433,344,64.67,168072,24.44
1993,854520,494,141.37,168077,24.44
1994,854923,78,19.92,168082,24.44
1995,854998,143,25.74,168087,24.44
1996,855277,106,22.47,168275,24.44
1997,855318,103,22.23,168280,24.44
1998,855407,179,30.55,168285,24.44
1999,855590,152,26.78,168290,24.44
2000,856376,92,21.32,168479,24.44
2001,856546,499,141.24,168484,24.44
2002,856942,71,19.06,168489,24.44
2003,858694,71,19.06,168860,24.44
2004,860970,124,23.92,169231,24.44
2005,861344,77,19.81,169420,24.44
2006,862614,508,144.95,169608,24.44
2007,862771,271,46.93,169613,24.44
2008,862917,103,22.23,169618,24.44
2009,862975,435,104.92,169623,24.44
2010,864329,57,16.93,170000,24.44
2011,864342,67,18.51,170005,24.44
2012,865251,364,71.71,170193,24.44
2013,865305,428,101.58,170198,24.44
2014,865390,313,56.02,170203,24.44
2015,865420,537,162.17,170208,24.44
2016,865451,51,15.86,170213,24.44
2017,865508,728,431.28,170218,24.44
2018,865563,96,21.67,170223,24.44
2019,866299,238,40.82,170412,24.44
2020,867187,275,47.73,170601,24.44
2021,867796,284,49.41,170606,24.44
2022,868601,497,142.37,170795,24.44
2023,868843,56,16.76,170800,24.44
2024,868916,908,994.83,170805,24.44
2025,869538,127,24.18,170997,24.44
2026,870504,176,30.09,171186,24.44
2027,870791,249,42.85,171191,24.44
2028,871401,524,150.73,171380,24.44
2029,872202,593,187.91,171572,24.44
2030,872723,549,171.58,171577,24.44
2031,872914,396,85.28,171582,24.44
2032,873660,441,109.77,171772,24.44
2033,874384,448,112.41,171963,24.44
2034,874540,62,17.75,171968,24.44
2035,874848,323,58.48,171973,24.44
2036,874972,492,134.92,171978,24.44
2037,875461,56,16.76,172170,24.44
2038,875837,185,31.51,172175,24.44
2039,875975,167,28.76,172180,24.44
2040,876603,812,680.88,172369,24.44
2041,877346,496,144.49,172561,24.44
2042,877406,137,25.12,172566,24.44
2043,878798,550,172.2,172755,24.44
2044,878842,103,22.23,172760,24.44
2045,879590,188,32.01,172949,24.44
2046,879707,366,72.41,172954,24.44
2047,879982,60,17.43,172959,24.44
2048,880235,284,49.41,173147,24.44
2049,880371,368,72.93,173152,24.44
2050,880945,414,93.93,173157,24.44
2051,880969,556,174.47,173162,24.44
2052,881458,124,23.92,173355,24.44
2053,881687,115,23.18,173360,24.44
2054,882593,263,45.37,173549,24.44
2055,882667,718,366.73,173554,24.44
2056,882752,515,147.53,173559,24.44
2057,882840,163,28.2,173564,24.44
2058,883605,96,21.67,173753,24.44
2059,883635,216,36.85,173758,24.44
2060,884800,176,30.09,173947,24.44
2061,885211,280,48.67,174136,24.44
2062,885697,536,160.18,174141,24.44
2063,885778,536,160.18,174146,24.44
2064,885889,620,217.12,174151,24.44
2065,886344,492,134.92,174343,24.44
2066,886461,131,24.54,174348,24.44
2067,886710,113,23.02,174353,24.44
2068,886793,199,33.86,174358,24.44
2069,886925,103,22.23,174363,24.44
2070,887614,775,556.41,174552,24.44
2071,887990,287,50.23,174557,24.44
2072,888225,240,41.21,174749,24.44
2073,888750,617,223.47,174754,24.44
2074,888860,359,69.86,174759,24.44
2075,889316,743,466.23,174949,24.44
2076,889333,124,23.92,174954,24.44
2077,889464,451,113.08,174959,24.44
2078,890662,240,41.21,175150,24.44
2079,891551,487,132.65,175339,24.44
2080,891760,451,113.08,175344,24.44
2081,891777,306,54.23,175349,24.44
2082,891870,185,31.51,175354,24.44
2083,892369,688,328.69,175543,24.44
2084,892423,167,28.76,175548,24.44
2085,892456,638,261.42,175553,24.44
2086,892707,536,160.18,175558,24.44
2087,893196,56,16.76,175750,24.44
2088,893344,88,20.96,175755,24.44
2089,895374,540,166.11,176128,24.44
2090,895437,499,141.24,176133,24.44
2091,895949,339,62.98,176138,24.44
2092,896223,79,20.03,176328,24.44
2093,896404,304,53.73,176333,24.44
2094,896795,515,147.53,176338,24.44
2095,897520,115,23.18,176530,24.44
2096,898746,449,112.05,176719,24.44
2097,898882,240,41.21,176724,24.44
2098,899258,167,28.76,176913,24.44
2099,899732,519,154.3,176918,24.44
2100,899794,476,129.76,176923,24.44
2101,899809,255,43.96,176928,24.44
2102,899825,96,21.67,176933,24.44
2103,900556,140,25.42,177135,24.44
2104,900708,120,23.58,177140,24.44
2105,900754,268,46.26,177145,24.44
2106,900788,487,132.65,177150,24.44
2107,900898,711,380.66,177155,24.44
2108,900930,63,17.91,177160,24.44
2109,901262,216,36.85,177348,24.44
2110,901307,316,56.81,177353,24.44
2111,901533,679,318.29,177358,24.44
2112,901581,816,636.95,177363,24.44
2113,902214,792,615.27,177555,24.44
2114,902325,579,187.32,177560,24.44
2115,903316,88,20.96,177752,24.44
2116,903663,60,17.43,177757,24.44
2117,903718,575,187.3,177762,24.44
2118,903764,600,203.87,177767,24.44
2119,903918,403,88.99,177772,24.44
2120,904829,172,29.49,177962,24.44
2121,905322,771,600.02,178151,24.44
2122,905876,209,35.61,178156,24.44
2123,908192,537,162.17,178713,24.44
2124,908340,504,143.61,178718,24.44
2125,908443,563,181.65,178723,24.44
2126,908811,504,143.61,178728,24.44
2127,908900,209,35.61,178733,24.44
2128,909852,126,24.09,178922,24.44
2129,909888,192,32.67,178927,24.44
2130,910294,152,26.78,179116,24.44
2131,910346,319,57.64,179121,24.44
2132,910673,569,185.56,179126,24.44
2133,910750,508,144.95,179131,24.44
2134,911452,240,41.21,179323,24.44
2135,911574,647,246.69,179328,24.44
2136,912264,66,18.36,179520,24.44
2137,912776,508,144.95,179525,24.44
2138,912934,97,21.75,179530,24.44
2139,913261,348,65.64,179718,24.44
2140,913608,88,20.96,179723,24.44
2141,914623,344,64.67,179911,24.44
2142,914888,236,40.44,179916,24.44
2143,915680,173,29.64,180105,24.44
2144,916331,76,19.69,180293,24.44
2145,916726,624,242.54,180298,24.44
2146,916975,504,143.61,180303,24.44
2147,917433,49,15.48,180495,24.44
2148,917526,639,249.88,180500,24.44
2149,917622,97,21.75,180505,24.44
2150,917864,140,25.42,180510,24.44
2151,917923,268,46.26,180515,24.44
2152,918290,174,29.79,180704,24.44
2153,918552,103,22.23,180709,24.44
2154,919425,805,758.84,180897,24.44
2155,919756,224,38.29,180902,24.44
2156,920208,415,95,181091,24.44
2157,921244,51,15.86,181281,24.44
2158,921707,76,19.69,181286,24.44
2159,922327,408,90.57,181474,24.44
2160,922342,483,132.6,181479,24.44
2161,922364,524,150.73,181484,24.44
2162,922446,304,53.73,181498,24.44
2163,922886,211,35.96,181503,24.44
2164,923723,121,23.66,181692,24.44
2165,923913,494,141.37,181697,24.44
2166,925331,508,144.95,182076,24.44
2167,925713,519,154.3,182081,24.44
2168,926471,217,37.04,182273,24.44
2169,926970,230,39.39,182278,24.44
2170,927347,319,57.64,182467,24.44
2171,927390,313,56.02,182472,24.44
2172,927637,79,20.03,182477,24.44
2173,928213,69,18.79,182665,24.44
2174,928295,127,24.18,182670,24.44
2175,928393,163,28.2,182675,24.44
2176,928509,63,17.91,182680,24.44
2177,928728,505,145.23,182685,24.44
2178,928783,601,200.55,182690,24.44
2179,929501,583,201.26,182882,24.44
2180,929664,127,24.18,182887,24.44
2181,929887,96,21.67,182892,24.44
2182,930755,103,22.23,183080,24.44
2183,930937,115,23.18,183085,24.44
2184,931804,600,203.87,183273,24.44
2185,931896,63,17.91,183278,24.44
2186,931957,103,22.23,183283,24.44
2187,933659,207,35.26,183656,24.44
2188,933744,92,21.32,183661,24.44
2189,934208,295,51.75,183850,24.44
2190,934754,391,82.35,183855,24.44
2191,934967,263,45.37,183860,24.44
2192,935307,499,141.24,184049,24.44
2193,936546,113,23.02,184241,24.44
2194,936788,157,27.4,184246,24.44
2195,937619,483,132.6,184434,24.44
2196,937679,108,22.63,184439,24.44
2197,937752,79,20.03,184444,24.44
2198,937837,412,92.93,184449,24.44
2199,937979,216,36.85,184454,24.44
2200,938717,590,200.72,184643,24.44
2201,939578,775,556.41,184836,24.44
2202,939828,435,104.92,184841,24.44
2203,940610,113,23.02,185032,24.44
2204,940727,305,53.88,185037,24.44
2205,941346,496,144.49,185226,24.44
2206,942234,284,49.41,185418,24.44
2207,942278,147,26.19,185423,24.44
2208,942566,71,19.06,185428,24.44
2209,942655,354,67.99,185433,24.44
2210,943188,79,20.03,185623,24.44
2211,943219,575,187.3,185628,24.44
2212,943663,287,50.23,185633,24.44
2213,943837,76,19.69,185638,24.44
2214,944495,696,307.73,185826,24.44
2215,944874,255,43.96,185831,24.44
2216,945372,103,22.23,186020,24.44
2217,945735,67,18.51,186025,24.44
2218,946408,56,16.76,186213,24.44
2219,946501,371,73.82,186218,24.44
2220,946880,350,66.46,186223,24.44
2221,947348,156,27.28,186413,24.44
2222,947453,377,76.28,186418,24.44
2223,947706,352,66.89,186423,24.44
2224,948262,56,16.76,186613,24.44
2225,948489,108,22.63,186618,24.44
2226,948833,227,38.83,186623,24.44
2227,948872,543,164.77,186628,24.44
2228,948992,89,21.05,186633,24.44
2229,949246,79,20.03,186826,24.44
2230,949263,274,47.52,186831,24.44
2231,949291,415,95,186836,24.44
2232,949699,316,56.81,186841,24.44
2233,949739,158,27.53,186846,24.44
2234,951884,515,147.53,187219,24.44
2235,952687,435,104.92,187411,24.44
2236,953396,92,21.32,187602,24.44
2237,954445,121,23.66,187791,24.44
2238,954456,775,556.41,187796,24.44
2239,955296,133,24.73,187988,24.44
2240,955608,124,23.92,187993,24.44
2241,955673,519,154.3,187998,24.44
2242,955901,66,18.36,188003,24.44
2243,956895,96,21.67,188191,24.44
2244,957200,184,31.36,188379,24.44
2245,957493,231,39.55,188384,24.44
2246,957745,120,23.58,188389,24.44
2247,958266,510,148.47,188578,24.44
2248,958309,390,82.7,188583,24.44
2249,959411,679,318.29,188773,24.44
2250,960314,112,22.94,188965,24.44
2251,960819,71,19.06,188970,24.44
2252,962584,319,57.64,189341,24.44
2253,963525,112,22.94,189530,24.44
2254,963640,295,51.75,189535,24.44
2255,963710,508,144.95,189540,24.44
2256,964670,127,24.18,189732,24.44
2257,964676,679,318.29,189737,24.44
2258,964797,81,20.25,189743,24.44
2259,964992,497,142.37,189748,24.44
2260,965700,51,15.86,189937,24.44
2261,965812,121,23.66,189942,24.44
2262,966351,519,154.3,190130,24.44
2263,966543,384,80.08,190135,24.44
2264,967660,103,22.23,190325,24.44
2265,967792,230,39.39,190330,24.44
2266,968201,312,55.68,190519,24.44
2267,968371,217,37.04,190524,24.44
2268,968798,519,154.3,190529,24.44
2269,970497,412,92.93,190908,24.44
2270,971241,211,35.96,191098,24.44
2271,972694,121,23.66,191287,24.44
2272,973192,159,27.66,191475,24.44
2273,973611,391,82.35,191480,24.44
2274,973704,222,37.96,191485,24.44
2275,974416,527,155.96,191674,24.44
2276,974746,510,148.47,191679,24.44
2277,974887,487,132.65,191684,24.44
2278,975508,568,189.84,191875,24.44
2279,976628,344,64.67,192067,24.44
2280,977637,624,242.54,192257,24.44
2281,977788,210,35.78,192262,24.44
2282,977832,69,18.79,192267,24.44
2283,979250,115,23.18,192638,24.44
2284,979635,240,41.21,192643,24.44
2285,980496,255,43.96,192832,24.44
2286,980551,224,38.29,192837,24.44
2287,980573,440,109.25,192842,24.44
2288,980655,550,172.2,192847,24.44
2289,980725,131,24.54,192852,24.44
2290,980961,920,1325.16,192857,24.44
2291,981269,99,21.91,193049,24.44
2292,981818,192,32.67,193054,24.44
2293,982615,492,134.92,193243,24.44
2294,983193,51,15.86,193435,24.44
2295,983657,472,125.87,193440,24.44
2296,984260,216,36.85,193631,24.44
2297,984327,524,150.73,193636,24.44
2298,984333,241,41.39,193641,24.44
2299,984668,71,19.06,193647,24.44
2300,985334,162,28.06,193835,24.44
2301,985424,56,16.76,193840,24.44
2302,985663,127,24.18,193845,24.44
2303,985859,270,46.71,193850,24.44
2304,986696,519,154.3,194039,24.44
2305,986974,359,69.86,194044,24.44
2306,987203,137,25.12,194234,24.44
2307,987521,163,28.2,194239,24.44
2308,987825,344,64.67,194244,24.44
2309,988354,120,23.58,194434,24.44
2310,988675,96,21.67,194439,24.44
2311,989356,240,41.21,194628,24.44
2312,989824,451,113.08,194633,24.44
2313,990339,560,175.34,194824,24.44
2314,990390,280,48.67,194829,24.44
2315,990517,83,20.46,194834,24.44
2316,991548,448,112.41,195023,24.44
2317,991879,211,35.96,195028,24.44
2318,991925,56,16.76,195033,24.44
2319,992581,752,487.99,195221,24.44
2320,994499,496,144.49,195600,24.44
2321,994706,71,19.06,195605,24.44
2322,994981,57,16.93,195610,24.44
2323,996763,327,59.28,195982,24.44
2324,996867,60,17.43,195987,24.44
2325,997371,444,109.09,196175,24.44
2326,997422,67,18.51,196180,24.44
2327,998269,536,160.18,196368,24.44
2328,998440,473,126.29,196373,24.44
2329,999542,760,464.8,196564,24.44
2330,999712,63,17.91,196569,24.44
2331,999847,89,21.05,196574,24.44
2332,1000442,307,54.48,196763,24.44
2333,1001659,115,23.18,196952,24.44
2334,1002804,135,24.92,197141,24.44
2335,1002960,71,19.06,197146,24.44
2336,1003597,135,24.92,197334,24.44
2337,1003970,124,23.92,197339,24.44
2338,1004309,483,132.6,197528,24.44
2339,1004582,126,24.09,197533,24.44
2340,1004743,323,58.48,197538,24.44
2341,1006343,67,18.51,197911,24.44
2342,1007714,518,151.06,198099,24.44
2343,1007801,198,33.69,198104,24.44
2344,1007924,79,20.03,198109,24.44
2345,1008877,430,101.41,198298,24.44
2346,1008894,99,21.91,198303,24.44
2347,1009256,391,82.35,198492,24.44
2348,1009568,152,26.78,198497,24.44
2349,1010300,135,24.92,198686,24.44
2350,1010759,263,45.37,198691,24.44
2351,1011705,480,130.21,198880,24.44
2352,1013283,63,17.91,199259,24.44
2353,1013560,60,17.43,199264,24.44
2354,1014520,415,95,199452,24.44
2355,1015549,153,26.9,199643,24.44
2356,1016643,300,52.79,199832,24.44
2357,1016887,492,134.92,199837,24.44
2358,1017200,512,144.44,200029,24.44
2359,1017346,291,50.97,200033,24.44
2360,1017397,211,35.96,200038,24.44
2361,1017418,304,53.73,200043,24.44
2362,1017681,152,26.78,200048,24.44
2363,1017736,600,203.87,200053,24.44
2364,1017921,451,113.08,200058,24.44
2365,1018848,79,20.03,200249,24.44
2366,1019208,451,113.08,200438,24.44
2367,1019518,271,46.93,200443,24.44
2368,1020192,540,166.11,200632,24.44
2369,1020319,57,16.93,200637,24.44
2370,1020779,56,16.76,200642,24.44
2371,1021589,659,253.36,200830,24.44
2372,1021773,172,29.49,200835,24.44
2373,1021883,281,48.9,200840,24.44
2374,1022297,313,56.02,201029,24.44
2375,1023350,220,37.58,201218,24.44
2376,1023710,312,55.68,201223,24.44
2377,1023906,225,38.48,201228,24.44
2378,1024324,497,142.37,201417,24.44
2379,1024843,262,45.24,201422,24.44
2380,1025526,195,33.17,201611,24.44
2381,1025980,254,43.77,201616,24.44
2382,1026227,755,529.8,201805,24.44
2383,1027222,551,164.56,201997,24.44
2384,1027260,63,17.91,202002,24.44
2385,1027554,499,141.24,202007,24.44
2386,1027691,143,25.74,202012,24.44
2387,1028395,207,35.26,202201,24.44
2388,1028470,428,101.58,202206,24.44
2389,1029236,152,26.78,202397,24.44
2390,1029697,127,24.18,202402,24.44
2391,1029867,396,85.28,202407,24.44
2392,1030365,430,101.41,202597,24.44
2393,1030700,775,556.41,202602,24.44
2394,1031428,513,148.53,202794,24.44
2395,1031884,487,132.65,202799,24.44
2396,1032708,103,22.23,202991,24.44
2397,1034864,112,22.94,203362,24.44
2398,1035282,423,97.36,203550,24.44
2399,1036209,227,38.83,203740,24.44
2400,1036993,51,15.86,203745,24.44
2401,1037494,145,25.96,203934,24.44
2402,1037713,229,39.22,203939,24.44
2403,1038625,319,57.64,204128,24.44
2404,1038719,527,155.96,204133,24.44
2405,1038775,240,41.21,204138,24.44
2406,1039600,263,45.37,204327,24.44
2407,1039688,391,82.35,204332,24.44
