Event,RunTime,ADC,SiPM,DownTime,Temp
17910,152319289,627,249.17,28745072,27.34
17911,152343431,467,121.56,28749594,27.34
17912,152385426,481,129.57,28757514,27.34
17913,152387873,671,277.06,28757896,27.34
17914,152402410,498,140.86,28760730,27.34
17915,152406203,291,50.97,28761490,27.34
17916,152409642,499,141.24,28762056,27.34
17917,152414309,472,125.87,28763004,27.34
17918,152432560,633,241.23,28766418,27.34
17919,152436886,601,200.55,28767178,27.34
17920,152450946,492,134.92,28769822,27.45
17921,152455448,775,556.41,28770774,27.34
17922,152461404,478,129.43,28771916,27.34
17923,152465620,551,164.56,28772676,27.34
17924,152467356,560,175.34,28773058,27.13
17925,152472930,494,141.37,28774004,27.34
17926,152473400,531,160.62,28774198,27.34
17927,152473899,275,47.73,28774204,27.34
17928,152484457,496,144.49,28776262,27.34
17929,152489239,504,143.61,28777208,27.34
17930,152490949,696,307.73,28777402,27.34
17931,152497408,515,147.53,28778730,27.34
17932,152511620,462,120.87,28781384,27.34
17933,152515299,384,80.08,28782146,27.56
17934,152522956,492,134.92,28783458,27.34
17935,152545674,688,328.69,28787806,27.34
17936,152562719,490,139.21,28791016,27.34
17937,152630364,478,129.43,28803848,27.34
17938,152631690,524,150.73,28804044,27.34
17939,152632751,497,142.37,28804238,27.34
17940,152633509,581,201.8,28804432,27.34
17941,152643386,738,448.34,28806328,27.34
17942,152655362,519,154.3,28808596,27.34
17943,152658632,753,514.96,28809166,27.34
17944,152661754,460,119.54,28809736,27.34
17945,152679764,783,633.54,28813134,27.34
17946,152693594,248,42.69,28815778,27.45
17947,152714677,480,130.21,28819706,27.45
17948,152736673,547,162.22,28823856,27.45
17949,152747355,463,119.23,28825934,27.34
17950,152752686,543,164.77,28826890,27.45
17951,152759784,679,318.29,28828212,27.34
17952,152761188,736,412.77,28828594,27.13
17953,152763649,476,129.76,28828978,27.13
17954,152766731,620,217.12,28829552,27.34
17955,152772777,494,141.37,28830692,27.34
17956,152777758,466,122,28831644,27.13
17957,152800433,563,181.65,28835986,27.34
17958,152800752,483,132.6,28835992,27.34
17959,152809189,604,210.97,28837702,27.34
17960,152809634,480,130.21,28837708,27.13
17961,152819787,575,187.3,28839604,27.34
17962,152823734,560,175.34,28840368,27.45
17963,152824527,480,130.21,28840562,27.34
17964,152832380,514,147.76,28842082,27.34
17965,152842508,483,132.6,28843974,27.34
17966,152848454,696,307.73,28845116,27.13
17967,152856678,478,129.43,28846636,27.45
17968,152859663,560,175.34,28847208,27.34
17969,152874426,504,143.61,28850044,27.34
17970,152879628,508,144.95,28850998,27.34
17971,152880225,515,147.53,28851192,27.45
17972,152881254,480,130.21,28851388,27.34
17973,152895628,444,109.09,28854038,27.13
17974,152898741,659,253.36,28854604,27.34
17975,152903466,515,147.53,28855550,27.34
17976,152906499,455,117.03,28856122,27.34
17977,152915221,504,143.61,28857826,27.34
17978,152916489,467,121.56,28858022,27.34
17979,152923452,654,259.18,28859354,27.34
17980,152935580,482,129.6,28861624,27.34
17981,152941759,499,141.24,28862768,27.34
17982,152954639,472,125.87,28865220,27.34
17983,152965633,480,130.21,28867306,27.34
17984,152970288,457,118.95,28868254,27.34
17985,152972210,352,66.89,28868638,27.34
17986,152973247,575,187.3,28868832,27.34
17987,152982254,527,155.96,28870536,27.34
17988,152985480,485,135.76,28871108,27.34
17989,153046665,487,132.65,28882620,27.34
17990,153051352,67,18.51,28883568,27.34
17991,153076307,537,162.17,28888194,27.34
17992,153077418,537,162.17,28888388,27.34
17993,153078399,551,164.56,28888582,27.34
17994,153081393,768,471.89,28889158,27.34
17995,153081817,493,139.16,28889164,27.34
17996,153092237,364,71.71,28891250,27.34
17997,153096538,480,130.21,28892002,27.45
17998,153113920,428,101.58,28895214,27.34
17999,153125607,492,134.92,28897464,27.45
18000,153132646,504,143.61,28898796,27.34
18001,153132865,476,129.76,28898802,27.34
18002,153136281,652,262.1,28899562,27.34
18003,153137827,473,126.29,28899756,27.34
18004,153144444,482,129.6,28901084,27.45
18005,153149887,478,129.43,28902032,27.34
18006,153155631,497,142.37,28903170,27.34
18007,153164537,664,270.86,28904880,27.34
18008,153166732,252,43.42,28905264,27.34
18009,153171503,588,183.26,28906202,27.34
18010,153192346,472,125.87,28910166,27.34
18011,153200632,441,109.77,28911684,27.34
18012,153211680,572,183.73,28913744,27.34
18013,153226973,487,132.65,28916588,27.13
18014,153239890,521,150.31,28919042,27.13
18015,153252564,497,142.37,28921500,27.34
18016,153257471,504,143.61,28922456,27.34
18017,153260339,485,135.76,28923028,27.34
18018,153274638,403,88.99,28925676,27.34
18019,153280642,668,291.28,28926806,27.34
18020,153292477,463,119.23,28929076,27.34
18021,153299803,670,272.62,28930398,27.34
18022,153312892,467,121.56,28932856,27.34
18023,153314426,693,330.93,28933238,27.34
18024,153316652,512,144.44,28933620,27.34
18025,153318433,480,130.21,28934002,27.34
18026,153324623,478,129.43,28935142,27.34
18027,153326391,483,132.6,28935524,27.34
18028,153336314,188,32.01,28937416,27.34
18029,153336434,515,147.53,28937422,27.34
18030,153337686,524,150.73,28937618,27.34
18031,153340840,483,132.6,28938196,27.34
18032,153343790,542,168.67,28938768,27.34
18033,153348345,444,109.09,28939720,27.13
18034,153351496,497,142.37,28940288,27.24
18035,153360982,489,138.11,28941998,27.34
18036,153368829,483,132.6,28943516,27.13
18037,153383557,611,211.89,28946352,27.45
18038,153390658,78,19.92,28947676,27.45
18039,153411335,318,57.28,28951562,27.45
